# star name zetOri, line BETA
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-13T06:35:36.061776
# BJD of observation (midpoint)2458404.7769581
# name of fits file: 00897909_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.800015315775202907e+03 1.000027654018405432e+00
4.800040278344992657e+03 1.004339874693756851e+00
4.800065241044601862e+03 1.005455849116810407e+00
4.800090203874029612e+03 9.978433494017068250e-01
4.800115166833277726e+03 1.002432812840253318e+00
4.800140129922345295e+03 1.006584592859371297e+00
4.800165093141234138e+03 1.001794362937317384e+00
4.800190056489945164e+03 9.988227571568396579e-01
4.800215019968478373e+03 1.003060455954350783e+00
4.800239983576833765e+03 1.002604947377340405e+00
4.800264947315014069e+03 9.989655939662670514e-01
4.800289911183018376e+03 1.001785191482369441e+00
4.800314875180847594e+03 1.002654186256096702e+00
4.800339839308502633e+03 1.002682313679786885e+00
4.800364803565983493e+03 9.972383814588026141e-01
4.800389767953291994e+03 9.950901163520688986e-01
4.800414732470428135e+03 1.000947813003220110e+00
4.800439697117392825e+03 9.961827639116516142e-01
4.800464661894186975e+03 1.003273416846627519e+00
4.800489626800810584e+03 1.001069227339583589e+00
4.800514591837264561e+03 9.999288064628422124e-01
4.800539557003549817e+03 1.002079618463801447e+00
4.800564522299666351e+03 1.004529772482662064e+00
4.800589487725615982e+03 9.995224086949682230e-01
4.800614453281398710e+03 1.000548105262139664e+00
4.800639418967015445e+03 1.003873053081443034e+00
4.800664384782466186e+03 9.993902204509783616e-01
4.800689350727751844e+03 9.989835159973396994e-01
4.800714316802874237e+03 1.001966980545362818e+00
4.800739283007833365e+03 1.002608455730811254e+00
4.800764249342628318e+03 1.004543644037521277e+00
4.800789215807262735e+03 1.002440558487655231e+00
4.800814182401734797e+03 1.003419754233094929e+00
4.800839149126046323e+03 1.003391291746296599e+00
4.800864115980197312e+03 1.002010647238028573e+00
4.800889082964189583e+03 1.000606667115592874e+00
4.800914050078023138e+03 9.974367463509542509e-01
4.800939017321697975e+03 9.951683188544254710e-01
4.800963984695215913e+03 9.984097701277802051e-01
4.800988952198576953e+03 1.001760389689475561e+00
4.801013919831782914e+03 1.004678273491486973e+00
4.801038887594831976e+03 1.003987300985886622e+00
4.801063855487727778e+03 1.000726242505286079e+00
4.801088823510468501e+03 9.997901104994745269e-01
4.801113791663055963e+03 1.003588797813265820e+00
4.801138759945491074e+03 1.005430440944377724e+00
4.801163728357774744e+03 1.000077220390250599e+00
4.801188696899906063e+03 1.004255487281242365e+00
4.801213665571887759e+03 1.000820749107024232e+00
4.801238634373718924e+03 1.004168526150114316e+00
4.801263603305400466e+03 1.000203002281374154e+00
4.801288572366934204e+03 9.985657256746033328e-01
4.801313541558319230e+03 1.003018221850120018e+00
4.801338510879558271e+03 1.003523779941948080e+00
4.801363480330649509e+03 1.001158851791005944e+00
4.801388449911594762e+03 1.001500215179793374e+00
