# star name zetOri, line HALPHA
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-15T06:16:00.872652
# BJD of observation (midpoint)2458406.7635159
# name of fits file: 00898175_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
6.538011917108175112e+03 1.003507842496110358e+00
6.538045918161929876e+03 9.974261139372919693e-01
6.538079919392506781e+03 9.991429628705998933e-01
6.538113920799908556e+03 9.995874298213389686e-01
6.538147922384134290e+03 9.945953680920787132e-01
6.538181924145186713e+03 9.900012539870126638e-01
6.538215926083065824e+03 9.962918684861075125e-01
6.538249928197772533e+03 9.960234545721324828e-01
6.538283930489307750e+03 9.963473281931912728e-01
6.538317932957672383e+03 1.003186558548135432e+00
6.538351935602868252e+03 1.001453777895378483e+00
6.538385938424895357e+03 9.972480132325989288e-01
6.538419941423754608e+03 1.006990617433390023e+00
6.538453944599446913e+03 1.005259179666665004e+00
6.538487947951973183e+03 9.973388925979833619e-01
6.538521951481334327e+03 9.998326471568032003e-01
6.538555955187532163e+03 1.003039873961668160e+00
6.538589959070566692e+03 1.004832610659148306e+00
6.538623963130438824e+03 9.949513344405058746e-01
6.538657967367150377e+03 1.001940499445586719e+00
6.538691971780700442e+03 9.998480901115301966e-01
6.538725976371091747e+03 1.002237502881118125e+00
6.538759981138325202e+03 9.983618179833143591e-01
6.538793986082399897e+03 9.988068823437653565e-01
6.538827991203318561e+03 1.002863608629478653e+00
6.538861996501082103e+03 1.005215534065896588e+00
6.538896001975689614e+03 1.001349428828271382e+00
6.538930007627143823e+03 9.937964814340634057e-01
6.538964013455444729e+03 9.887630277201767681e-01
6.538998019460594151e+03 1.002427850573412105e+00
6.539032025642592089e+03 1.002477119820188056e+00
6.539066032001440362e+03 9.976083494536502894e-01
6.539100038537138971e+03 9.972112659154032110e-01
6.539134045249688825e+03 1.001860842468956125e+00
6.539168052139091742e+03 1.002896821341902944e+00
6.539202059205347723e+03 1.007451091529076859e+00
6.539236066448458587e+03 9.907413222961088950e-01
6.539270073868424333e+03 1.004558665115896421e+00
6.539304081465245872e+03 1.010239861348242396e+00
6.539338089238925932e+03 1.009958691974903733e+00
6.539372097189462693e+03 1.007495193639417419e+00
6.539406105316858884e+03 1.007576772182692482e+00
6.539440113621115415e+03 1.000092661295876928e+00
6.539474122102232286e+03 1.000287074105739915e+00
6.539508130760211316e+03 1.009101873287482132e+00
6.539542139595052504e+03 1.005795980508846332e+00
6.539576148606757670e+03 1.001921340529665638e+00
6.539610157795326813e+03 9.997518877326107001e-01
6.539644167160761754e+03 9.998282503695288259e-01
6.539678176703063400e+03 9.999883868267681608e-01
6.539712186422231753e+03 1.002072328609232565e+00
6.539746196318268630e+03 1.001527086108848996e+00
6.539780206391174033e+03 9.989618064516304630e-01
6.539814216640950690e+03 1.005450943733554148e+00
6.539848227067596781e+03 9.967431815045596499e-01
6.539882237671115945e+03 9.896819436074442145e-01
6.539916248451507272e+03 9.903609059787935598e-01
6.539950259408772581e+03 9.978785065896194073e-01
6.539984270542911872e+03 1.004177856830737348e+00
6.540018281853926965e+03 1.002693704561882670e+00
6.540052293341818768e+03 9.969988602238027964e-01
6.540086305006588191e+03 9.963918215600012784e-01
6.540120316848236143e+03 1.007714079169627297e+00
6.540154328866762626e+03 9.963479380634020499e-01
6.540188341062169457e+03 9.993294919435700141e-01
6.540222353434457546e+03 1.008701683228346413e+00
6.540256365983626893e+03 1.001890692433297980e+00
6.540290378709679317e+03 9.974968129126888794e-01
6.540324391612616637e+03 1.009366902488742390e+00
6.540358404692437944e+03 1.014745538490007482e+00
6.540392417949145056e+03 1.002908925429222053e+00
6.540426431382737974e+03 9.897790816941162140e-01
6.540460444993219426e+03 9.982610477769411350e-01
6.540494458780588502e+03 9.948134794668747061e-01
6.540528472744847932e+03 9.903465464217321435e-01
6.540562486885996805e+03 9.988035282487202071e-01
6.540596501204036940e+03 9.997346661092447739e-01
6.540630515698969248e+03 1.003108681245562517e+00
6.540664530370794637e+03 1.006000212651573245e+00
6.540698545219514017e+03 1.004816614893128790e+00
6.540732560245128298e+03 9.996001352659729111e-01
6.540766575447638388e+03 9.991406289077406910e-01
6.540800590827044289e+03 9.986803103340656795e-01
6.540834606383348728e+03 9.978728666197222985e-01
6.540868622116551705e+03 9.936479234054962362e-01
6.540902638026654131e+03 9.872248331353711270e-01
6.540936654113656914e+03 9.956822331068586607e-01
6.540970670377560964e+03 9.918642266215718095e-01
6.541004686818367190e+03 9.917625892493133755e-01
6.541038703436076503e+03 1.000057731949584250e+00
6.541072720230689811e+03 9.945885722658858175e-01
6.541106737202208024e+03 1.000188030054224297e+00
6.541140754350632051e+03 1.012462700546173267e+00
6.541174771675962802e+03 9.999610858777304712e-01
6.541208789178202096e+03 9.943761462682565444e-01
6.541242806857349933e+03 9.989628675892272547e-01
6.541276824713406313e+03 1.002824289593700957e+00
6.541310842746373964e+03 9.962871785447570128e-01
6.541344860956252887e+03 9.944181824608506748e-01
6.541378879343043991e+03 9.978251924933855266e-01
6.541412897906749095e+03 9.963751636892560493e-01
6.541446916647367289e+03 9.955640322689182087e-01
6.541480935564901301e+03 1.004070180968339665e+00
6.541514954659351133e+03 1.005891746558740918e+00
6.541548973930718603e+03 1.004068229946489366e+00
6.541582993379002801e+03 9.954553088508484304e-01
6.541617013004206456e+03 9.935758104179213124e-01
6.541651032806329567e+03 9.936083370758287403e-01
6.541685052785373045e+03 9.972797357643741201e-01
6.541719072941338709e+03 1.000611610206574076e+00
6.541753093274226558e+03 9.990162254245837925e-01
6.541787113784037501e+03 1.002655465366272036e+00
6.541821134470772449e+03 1.005119564527788611e+00
6.541855155334433221e+03 1.005931529356171916e+00
6.541889176375020725e+03 1.005072534551557872e+00
6.541923197592534052e+03 9.985529071326127992e-01
6.541957218986975931e+03 9.935687564642082803e-01
6.541991240558346362e+03 9.975778225720238757e-01
6.542025262306647164e+03 1.001460380669642047e+00
6.542059284231878337e+03 9.979616952606256142e-01
6.542093306334041699e+03 1.002104255545792855e+00
6.542127328613137252e+03 1.003166764047025206e+00
6.542161351069165903e+03 9.985844993025064786e-01
6.542195373702129473e+03 1.014371127864946764e+00
6.542229396512028870e+03 1.013056548609065244e+00
6.542263419498863186e+03 1.004180253699889391e+00
6.542297442662636058e+03 1.004008069135510661e+00
6.542331466003346577e+03 1.005889273113775628e+00
6.542365489520995652e+03 1.009402483056535349e+00
6.542399513215585102e+03 1.008133024202005013e+00
6.542433537087114928e+03 9.943548907641498458e-01
6.542467561135586948e+03 1.007012057104275105e+00
6.542501585361002071e+03 1.003646907299664548e+00
6.542535609763360299e+03 9.966995965833348459e-01
6.542569634342662539e+03 9.960372244032236200e-01
6.542603659098911521e+03 9.990268125075729699e-01
6.542637684032105426e+03 1.004987078589318461e+00
6.542671709142247892e+03 1.004235647899036188e+00
