# star name zetOri, line HDELTA
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-13T02:20:30.417249
# BJD of observation (midpoint)2458404.599795
# name of fits file: 00897882_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.062009043213246514e+03 9.973898301991969140e-01
4.062030167767557487e+03 9.934684687608191789e-01
4.062051292431727234e+03 9.993795670586373969e-01
4.062072417205756210e+03 1.003285651447944904e+00
4.062093542089644416e+03 9.972012488024531995e-01
4.062114667083393670e+03 9.983109364476591141e-01
4.062135792187003517e+03 9.961030664181982353e-01
4.062156917400474867e+03 9.949605627457098755e-01
4.062178042723808176e+03 1.003686469389147851e+00
4.062199168157004351e+03 1.005102046716223718e+00
4.062220293700063394e+03 9.984200767777026142e-01
4.062241419352986668e+03 1.003089095185135227e+00
4.062262545115773719e+03 1.003249555547792937e+00
4.062283670988426366e+03 9.987771565500617177e-01
4.062304796970944153e+03 9.956771263174782893e-01
4.062325923063327991e+03 1.003250195717321214e+00
4.062347049265578789e+03 1.005696806406597865e+00
4.062368175577696093e+03 9.962493013044437795e-01
4.062389301999681720e+03 9.954100264121603647e-01
4.062410428531535672e+03 9.982593908102465052e-01
4.062431555173258403e+03 1.001099378241590676e+00
4.062452681924850822e+03 9.966904470707363961e-01
4.062473808786313384e+03 1.000649767411477375e+00
4.062494935757646090e+03 1.007753345039656967e+00
4.062516062838850303e+03 1.008893064074655399e+00
4.062537190029926478e+03 1.001191805463294449e+00
4.062558317330875070e+03 9.929662865743565936e-01
4.062579444741696079e+03 1.002968898712360168e+00
4.062600572262390870e+03 1.006794649631925331e+00
4.062621699892959896e+03 9.992740627289234956e-01
4.062642827633403158e+03 9.981839236978773400e-01
4.062663955483722020e+03 1.002139626162322106e+00
4.062685083443916483e+03 9.995357155942031779e-01
4.062706211513987455e+03 9.880462745755820286e-01
4.062727339693935392e+03 9.963963078913878890e-01
4.062748467983760293e+03 1.002053344749990638e+00
4.062769596383463977e+03 1.011056772178532626e+00
4.062790724893045535e+03 1.004056065420635191e+00
4.062811853512506787e+03 1.007621777872432567e+00
4.062832982241847731e+03 1.005311277358719835e+00
4.062854111081069277e+03 1.002291620573923403e+00
4.062875240030171426e+03 9.954921371240034178e-01
4.062896369089155087e+03 9.987551931162598207e-01
4.062917498258021169e+03 1.008116223577815163e+00
4.062938627536769673e+03 1.006227713016513814e+00
4.062959756925401052e+03 9.939770867880252103e-01
4.062980886423916672e+03 1.000199576665085743e+00
4.063002016032316533e+03 9.973203682946609749e-01
4.063023145750601088e+03 9.927810801980683220e-01
