# star name zetOri, line HDELTA
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-13T06:35:36.061776
# BJD of observation (midpoint)2458404.7769581
# name of fits file: 00897909_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.062009043213246514e+03 9.928433113061762016e-01
4.062030167767557487e+03 9.933645228683756212e-01
4.062051292431727234e+03 1.005072304401987138e+00
4.062072417205756210e+03 9.987779662307345596e-01
4.062093542089644416e+03 1.003140283843472425e+00
4.062114667083393670e+03 9.962377397253951994e-01
4.062135792187003517e+03 1.000736617357898872e+00
4.062156917400474867e+03 1.000562637102885288e+00
4.062178042723808176e+03 9.992260329975589661e-01
4.062199168157004351e+03 1.006286640818298883e+00
4.062220293700063394e+03 1.004366083292812517e+00
4.062241419352986668e+03 9.975388788169581300e-01
4.062262545115773719e+03 1.002261182280220542e+00
4.062283670988426366e+03 1.001773264328188473e+00
4.062304796970944153e+03 1.000633062016012875e+00
4.062325923063327991e+03 1.002713802283494049e+00
4.062347049265578789e+03 1.002007595002658347e+00
4.062368175577696093e+03 1.002273178809544252e+00
4.062389301999681720e+03 9.967857166262088509e-01
4.062410428531535672e+03 9.977682564084717765e-01
4.062431555173258403e+03 1.006118660421297939e+00
4.062452681924850822e+03 1.001251465097509286e+00
4.062473808786313384e+03 9.959259926634803639e-01
4.062494935757646090e+03 1.001593170949737877e+00
4.062516062838850303e+03 1.004982247623993352e+00
4.062537190029926478e+03 1.000667400237676308e+00
4.062558317330875070e+03 1.001522593208961753e+00
4.062579444741696079e+03 1.011632711899604242e+00
4.062600572262390870e+03 1.011072860791692118e+00
4.062621699892959896e+03 1.007657158260166552e+00
4.062642827633403158e+03 9.977170460121720375e-01
4.062663955483722020e+03 9.997710885212034437e-01
4.062685083443916483e+03 1.001484224781600485e+00
4.062706211513987455e+03 9.941901374615899067e-01
4.062727339693935392e+03 9.921138789813640502e-01
4.062748467983760293e+03 9.971988282694735917e-01
4.062769596383463977e+03 1.006437910265745916e+00
4.062790724893045535e+03 1.001065242856936877e+00
4.062811853512506787e+03 1.001063972373090527e+00
4.062832982241847731e+03 1.000817480928936298e+00
4.062854111081069277e+03 9.990183144782829316e-01
4.062875240030171426e+03 9.971499255137779016e-01
4.062896369089155087e+03 1.002292057523333169e+00
4.062917498258021169e+03 9.954525332395681714e-01
4.062938627536769673e+03 9.913911843807906576e-01
4.062959756925401052e+03 9.969450875622239971e-01
4.062980886423916672e+03 1.002786444804312893e+00
4.063002016032316533e+03 9.992925529354869107e-01
4.063023145750601088e+03 9.996043251392281448e-01
4.063044275578771249e+03 9.929310380748065379e-01
4.063065405516827468e+03 9.938060330339026915e-01
4.063086535564770656e+03 9.989849791270571933e-01
4.063107665722600814e+03 9.979995671530674795e-01
4.063128795990318849e+03 9.939755596202038967e-01
4.063149926367924763e+03 1.000289094491164432e+00
4.063171056855419920e+03 9.986228511256202145e-01
4.063192187452804774e+03 1.002882497908753834e+00
