# Corrected for radial velocity of 20.55 km/s
# 
# star name zetOri, line HGAMMA
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-15T06:16:00.872652
# BJD of observation (midpoint)2458406.7635159
# name of fits file: 00898175_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.305714987551094964e+03 1.000989823804633971e+00
4.305737379502746080e+03 1.001241616783828281e+00
4.305759771570847079e+03 1.001526690017570553e+00
4.305782163755397050e+03 9.993301778290327730e-01
4.305804556056399633e+03 9.967304632884339544e-01
4.305826948473853008e+03 9.924294284979415792e-01
4.305849341007759904e+03 9.988919614709210748e-01
4.305871733658118501e+03 1.001939325992766472e+00
4.305894126424930619e+03 9.954057852865306755e-01
4.305916519308197167e+03 9.971173208624656281e-01
4.305938912307918145e+03 1.001509205194458740e+00
4.305961305424093553e+03 1.005839548319441334e+00
4.305983698656725210e+03 1.003989973103730504e+00
4.306006092005813116e+03 9.995171894874688157e-01
4.306028485471358181e+03 9.915898242767304804e-01
4.306050879053362223e+03 9.983423683925216618e-01
4.306073272751822515e+03 1.006832238863315299e+00
4.306095666566742693e+03 1.005804152824516740e+00
4.306118060498121849e+03 9.959636238862530355e-01
4.306140454545961802e+03 9.918045624880283961e-01
4.306162848710261642e+03 1.001947522164620574e+00
4.306185242991023188e+03 9.997803812481896868e-01
4.306207637388247349e+03 1.000870701914164718e+00
4.306230031901932307e+03 1.002890423669097197e+00
4.306252426532081699e+03 1.002337760679745227e+00
4.306274821278693707e+03 9.922447397093286936e-01
4.306297216141771059e+03 9.953592057591945652e-01
4.306319611121312846e+03 1.001469681232223241e+00
4.306342006217319977e+03 9.988648824361621159e-01
4.306364401429793361e+03 1.008181846640666901e+00
4.306386796758733908e+03 9.950775777692059121e-01
4.306409192204141618e+03 9.995107468992582289e-01
4.306431587766016492e+03 1.003276835249893084e+00
4.306453983444360347e+03 1.005968907394064971e+00
4.306476379239174094e+03 1.006388500745262204e+00
4.306498775150456822e+03 9.989341072142997602e-01
4.306521171178210352e+03 9.953205493748895627e-01
4.306543567322433773e+03 1.004091763575228669e+00
4.306565963583129815e+03 9.990903992940884937e-01
4.306588359960297566e+03 9.996135317195187220e-01
4.306610756453937938e+03 9.991509998611604049e-01
4.306633153064052749e+03 1.001872488142293571e+00
4.306655549790640180e+03 1.005177909320226659e+00
4.306677946633703868e+03 1.005151566875793989e+00
4.306700343593241996e+03 9.963062809353641081e-01
4.306722740669255472e+03 9.975382377308228410e-01
4.306745137861745206e+03 1.001216533772924633e+00
4.306767535170712108e+03 1.002518287621926074e+00
4.306789932596157087e+03 1.000611311201763831e+00
4.306812330138080142e+03 9.958615072698806525e-01
4.306834727796481275e+03 1.000885715571455892e+00
4.306857125571363213e+03 1.005786907489403026e+00
4.306879523462724137e+03 9.995181365574596910e-01
4.306901921470565867e+03 9.986022691303528820e-01
4.306924319594889312e+03 9.984249597328194170e-01
4.306946717835694471e+03 1.002106696147689435e+00
4.306969116192982256e+03 1.004338035203641066e+00
4.306991514666753574e+03 9.953836471608586978e-01
4.307013913257007516e+03 9.994315059693641423e-01
4.307036311963745902e+03 9.906427522234811933e-01
4.307058710786968732e+03 1.009354000956939501e+00
4.307081109726678733e+03 1.008252227045218552e+00
4.307103508782873178e+03 1.005475329216101166e+00
4.307125907955554794e+03 9.962873040494494292e-01
4.307148307244724492e+03 1.004197256508858827e+00
4.307170706650381362e+03 9.988501959665452290e-01
4.307193106172527223e+03 9.972507759119357829e-01
4.307215505811162075e+03 9.950772926623144832e-01
4.307237905566285917e+03 9.973379143706031513e-01
4.307260305437900570e+03 1.002558317762244355e+00
4.307282705426006942e+03 1.001331829365561310e+00
4.307305105530604123e+03 1.001094215827800671e+00
4.307327505751693934e+03 1.002375861458855821e+00
4.307349906089276374e+03 9.936927799584823751e-01
4.307372306543351442e+03 9.909860969560437827e-01
4.307394707113920958e+03 9.986502860697898942e-01
4.307417107800985832e+03 1.005059354132110006e+00
4.307439508604545154e+03 9.949715746968607055e-01
4.307461909524599832e+03 9.881060204396111546e-01
4.307484310561151688e+03 9.976600808848448132e-01
4.307506711714200719e+03 1.000658850538764133e+00
4.307529112983746927e+03 9.963466636295039702e-01
4.307551514369791221e+03 9.980346943930116232e-01
4.307573915872333600e+03 1.006953446344527991e+00
4.307596317491376794e+03 1.007399189007550433e+00
4.307618719226919893e+03 9.993971284684071144e-01
4.307641121078963806e+03 1.005156178800610034e+00
4.307663523047507624e+03 9.972436365734048680e-01
4.307685925132554985e+03 9.958285436861864515e-01
4.307708327334103160e+03 1.000365586909011562e+00
4.307730729652154878e+03 9.936956924511534117e-01
4.307753132086711958e+03 1.006656447107408869e+00
4.307775534637771671e+03 9.981298179025176465e-01
4.307797937305336745e+03 9.929930887595861400e-01
4.307820340089406272e+03 9.984244490791183146e-01
4.307842742989982980e+03 1.002703769463755501e+00
4.307865146007066869e+03 1.008802455908951679e+00
4.307887549140657029e+03 1.004160783944691993e+00
4.307909952390755279e+03 9.990791169757394785e-01
4.307932355757362529e+03 1.002031682230075660e+00
4.307954759240477870e+03 9.957352587830174961e-01
