# Corrected for radial velocity of 20.55 km/s
# 
# star name zetOri, line BETA
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-14T02:45:24.538906
# BJD of observation (midpoint)2458405.6171703
# name of fits file: 00898015_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.799686287101842936e+03 1.004200244980932410e+00
4.799711247960512082e+03 1.000818709317349731e+00
4.799736208948993408e+03 1.000397139323186302e+00
4.799761170067283274e+03 1.004025791974425097e+00
4.799786131315384409e+03 1.004217239394746386e+00
4.799811092693296814e+03 1.000844968033746341e+00
4.799836054201021398e+03 1.001623754944395817e+00
4.799861015838559069e+03 1.001346911491914682e+00
4.799885977605910739e+03 1.000595178150633480e+00
4.799910939503074587e+03 1.002975977674812613e+00
4.799935901530055162e+03 1.001398058859263251e+00
4.799960863686850644e+03 9.999735910958749141e-01
4.799985825973461942e+03 1.001396303393303100e+00
4.800010788389890877e+03 9.957215199679103623e-01
4.800035750936136537e+03 9.963685874826779809e-01
4.800060713612200743e+03 9.967447969374600980e-01
4.800085676418083494e+03 1.005769993513252025e+00
4.800110639353785700e+03 9.976170384065922159e-01
4.800135602419309180e+03 9.997810813677681097e-01
4.800160565614652114e+03 9.988545455077304513e-01
4.800185528939817232e+03 1.004253379954265668e+00
4.800210492394804533e+03 1.007666450013904758e+00
4.800235455979614926e+03 1.000883496019011387e+00
4.800260419694249322e+03 9.948866620343411737e-01
4.800285383538706810e+03 1.000444159214844309e+00
4.800310347512990120e+03 1.003055364867691646e+00
4.800335311617099251e+03 1.001103853274094790e+00
4.800360275851033293e+03 1.005658807904100005e+00
4.800385240214795886e+03 1.003651368988666137e+00
4.800410204708386118e+03 1.000388329999703396e+00
4.800435169331803081e+03 9.976632265260829691e-01
4.800460134085050413e+03 1.003213251749100143e+00
4.800485098968127204e+03 9.999729524818681270e-01
4.800510063981034364e+03 9.994728112726690705e-01
4.800535029123771892e+03 1.001881908283728029e+00
4.800559994396341608e+03 9.986622286103381541e-01
4.800584959798743512e+03 1.000754839588940737e+00
4.800609925330978513e+03 1.003671044699163906e+00
4.800634890993047520e+03 1.009003445000905552e+00
4.800659856784950534e+03 1.005942263141420101e+00
4.800684822706689374e+03 1.004288518742914471e+00
4.800709788758262221e+03 1.004763933200218062e+00
4.800734754939673621e+03 1.007418118619232583e+00
4.800759721250920848e+03 1.010480492080480408e+00
4.800784687692005718e+03 1.005192888642469473e+00
4.800809654262929143e+03 1.003780942930518227e+00
4.800834620963692942e+03 1.000066084708869818e+00
4.800859587794295294e+03 1.004419232680563434e+00
4.800884554754738929e+03 9.987713589631576072e-01
4.800909521845022937e+03 1.004914912991430098e+00
4.800934489065148227e+03 1.004076899751653151e+00
4.800959456415117529e+03 1.005689365295380444e+00
4.800984423894929023e+03 1.005051487300695712e+00
4.801009391504585437e+03 1.005144052566973256e+00
4.801034359244084953e+03 1.003875316588415334e+00
4.801059327113430300e+03 1.000090320245709874e+00
4.801084295112621476e+03 1.002959144722885831e+00
4.801109263241659391e+03 9.980018111214291610e-01
4.801134231500544047e+03 9.957442119826691584e-01
4.801159199889277261e+03 1.001469134985648157e+00
4.801184168407858124e+03 1.000951813240797961e+00
4.801209137056289364e+03 1.000274473379829221e+00
4.801234105834570073e+03 1.003702197931803930e+00
4.801259074742701159e+03 1.007567537681108183e+00
4.801284043780683533e+03 1.001388830554122755e+00
4.801309012948518102e+03 9.995842009158899533e-01
4.801333982246205778e+03 9.978088953084318646e-01
4.801358951673745651e+03 9.997221411855433670e-01
4.801383921231139539e+03 1.001279824790581197e+00
4.801408890918388352e+03 1.002041475309032315e+00
4.801433860735492999e+03 1.003732160853974653e+00
4.801458830682453481e+03 1.002242534466180057e+00
4.801483800759270707e+03 1.002375446815714666e+00
4.801508770965944677e+03 1.001403555350708796e+00
4.801533741302477210e+03 1.001741827258988193e+00
4.801558711768869216e+03 1.002106077923374139e+00
4.801583682365119785e+03 9.996338053227246112e-01
4.801608653091229826e+03 1.000043496550829136e+00
4.801633623947201158e+03 1.001838997373426743e+00
4.801658594933033783e+03 9.990718485780729630e-01
4.801683566048727698e+03 1.001447453180582592e+00
4.801708537294285634e+03 1.007632663336482715e+00
4.801733508669706680e+03 9.989455679812950795e-01
4.801758480174991746e+03 9.973596690719872537e-01
4.801783451810141742e+03 9.972500536463407839e-01
4.801808423575156667e+03 9.962855334781928196e-01
4.801833395470037431e+03 9.961538927150821454e-01
4.801858367494786762e+03 9.934420330911143404e-01
4.801883339649401933e+03 1.000972984997217097e+00
4.801908311933886580e+03 1.000697145803121302e+00
4.801933284348238885e+03 9.962020242193634356e-01
4.801958256892460668e+03 1.002040198411001004e+00
4.801983229566552836e+03 1.000711625361428769e+00
4.802008202370517211e+03 9.949710520666098512e-01
4.802033175304351062e+03 9.976554425703398898e-01
4.802058148368058028e+03 1.002087121970821393e+00
4.802083121561639018e+03 1.003118967406323225e+00
4.802108094885092214e+03 1.000367721951370692e+00
4.802133068338420344e+03 9.973156893018583213e-01
4.802158041921621589e+03 9.998953812492877846e-01
4.802183015634699586e+03 9.983909539670416944e-01
4.802207989477655246e+03 9.973467731413611093e-01
4.802232963450485840e+03 1.000357690282064116e+00
4.802257937553195916e+03 9.978441069960611864e-01
4.802282911785781835e+03 9.987669410759536515e-01
4.802307886148248144e+03 9.999546481661301112e-01
4.802332860640594845e+03 9.992506300454588875e-01
4.802357835262821027e+03 1.005630500906978808e+00
4.802382810014928509e+03 1.001988250422089388e+00
4.802407784896917292e+03 9.986498963332240963e-01
