# Corrected for radial velocity of 20.55 km/s
# 
# star name zetOri, line BETA
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-12T06:12:39.903623
# BJD of observation (midpoint)2458403.7609477
# name of fits file: 00897772_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.799686287101842936e+03 1.005904172742851932e+00
4.799711247960512082e+03 1.002566817850047753e+00
4.799736208948993408e+03 1.002002705969113450e+00
4.799761170067283274e+03 1.003571136209414405e+00
4.799786131315384409e+03 1.003893216711718495e+00
4.799811092693296814e+03 1.003281472016668285e+00
4.799836054201021398e+03 1.001376263708194658e+00
4.799861015838559069e+03 9.991468874410178724e-01
4.799885977605910739e+03 1.000524644193538482e+00
4.799910939503074587e+03 1.001647743538008006e+00
4.799935901530055162e+03 9.979040799145827423e-01
4.799960863686850644e+03 9.990728378268586285e-01
4.799985825973461942e+03 1.005667733980847967e+00
4.800010788389890877e+03 1.002625038200334995e+00
4.800035750936136537e+03 1.006738128996425452e+00
4.800060713612200743e+03 1.006488112092338350e+00
4.800085676418083494e+03 1.002627580639242399e+00
4.800110639353785700e+03 1.005622108477283394e+00
4.800135602419309180e+03 1.007483566841437916e+00
4.800160565614652114e+03 1.001862385960701873e+00
4.800185528939817232e+03 9.995260867267414806e-01
4.800210492394804533e+03 1.001314228771771786e+00
4.800235455979614926e+03 1.003015432211829649e+00
4.800260419694249322e+03 1.003231577298010935e+00
4.800285383538706810e+03 1.003347045086028233e+00
4.800310347512990120e+03 1.003766739979521150e+00
4.800335311617099251e+03 1.004024148767695079e+00
4.800360275851033293e+03 1.002451171847256406e+00
4.800385240214795886e+03 9.994053798032698221e-01
4.800410204708386118e+03 1.002011368350264053e+00
4.800435169331803081e+03 9.977596582704413297e-01
4.800460134085050413e+03 9.973789969475949091e-01
4.800485098968127204e+03 1.005618021915662519e+00
4.800510063981034364e+03 1.004572912144219066e+00
4.800535029123771892e+03 1.004836399139596992e+00
4.800559994396341608e+03 1.004004965237379254e+00
4.800584959798743512e+03 1.003497253373128340e+00
4.800609925330978513e+03 1.001543420181751465e+00
4.800634890993047520e+03 1.001597604907109140e+00
4.800659856784950534e+03 1.003919447481510963e+00
4.800684822706689374e+03 1.003319741240602525e+00
4.800709788758262221e+03 1.003821164049466308e+00
4.800734754939673621e+03 1.003219707679768202e+00
4.800759721250920848e+03 9.998877358224477208e-01
4.800784687692005718e+03 1.004235739133523264e+00
4.800809654262929143e+03 1.006820961136237536e+00
4.800834620963692942e+03 1.001553378131669225e+00
4.800859587794295294e+03 9.987652016124429766e-01
4.800884554754738929e+03 9.995783423296212833e-01
4.800909521845022937e+03 1.000943900981180024e+00
4.800934489065148227e+03 1.002463600331207960e+00
4.800959456415117529e+03 1.002314193357956462e+00
4.800984423894929023e+03 1.006030875836228189e+00
4.801009391504585437e+03 1.002337386905888916e+00
4.801034359244084953e+03 1.004876731072741780e+00
4.801059327113430300e+03 1.001209146682840556e+00
4.801084295112621476e+03 9.982689713041005275e-01
4.801109263241659391e+03 1.000886337024378347e+00
4.801134231500544047e+03 1.001681032403882288e+00
4.801159199889277261e+03 9.996306895709351492e-01
4.801184168407858124e+03 1.000982640858662176e+00
4.801209137056289364e+03 1.003901618302315057e+00
4.801234105834570073e+03 1.000210488155703903e+00
4.801259074742701159e+03 1.001113774240873555e+00
4.801284043780683533e+03 9.984863418160194737e-01
4.801309012948518102e+03 9.966983444802804959e-01
4.801333982246205778e+03 9.999522951468239329e-01
4.801358951673745651e+03 1.003353408706743943e+00
4.801383921231139539e+03 9.986947312715110936e-01
4.801408890918388352e+03 1.000731625715291173e+00
4.801433860735492999e+03 1.003672038403440769e+00
4.801458830682453481e+03 1.004091539653539700e+00
4.801483800759270707e+03 1.001897231427160362e+00
4.801508770965944677e+03 1.001078880663084147e+00
4.801533741302477210e+03 1.001473597843259178e+00
4.801558711768869216e+03 1.001566074698789777e+00
4.801583682365119785e+03 1.003289010729879971e+00
4.801608653091229826e+03 1.003096616349158365e+00
4.801633623947201158e+03 9.993626694650014075e-01
4.801658594933033783e+03 9.982471374571165734e-01
4.801683566048727698e+03 9.999846588563673366e-01
4.801708537294285634e+03 1.002675221625899837e+00
4.801733508669706680e+03 9.996624904254318711e-01
4.801758480174991746e+03 9.994992825165702754e-01
4.801783451810141742e+03 9.998828658970752015e-01
4.801808423575156667e+03 9.983367062798477187e-01
4.801833395470037431e+03 1.002254777406786701e+00
4.801858367494786762e+03 1.005097737205290720e+00
4.801883339649401933e+03 1.001438945916443446e+00
4.801908311933886580e+03 1.001753763904074113e+00
4.801933284348238885e+03 1.002361004134728839e+00
4.801958256892460668e+03 1.001064944463897266e+00
4.801983229566552836e+03 9.993980948723533153e-01
4.802008202370517211e+03 1.001901291356981583e+00
4.802033175304351062e+03 1.002572442479334525e+00
4.802058148368058028e+03 1.001538280454859375e+00
4.802083121561639018e+03 1.003307960248086328e+00
4.802108094885092214e+03 1.000538119333774789e+00
4.802133068338420344e+03 9.979937247563558378e-01
4.802158041921621589e+03 9.994850422123694456e-01
4.802183015634699586e+03 1.001794534354492949e+00
4.802207989477655246e+03 9.967079840456345430e-01
4.802232963450485840e+03 1.002586094521218385e+00
4.802257937553195916e+03 9.993465442910565155e-01
4.802282911785781835e+03 9.974827561991042035e-01
4.802307886148248144e+03 9.987722723104779377e-01
4.802332860640594845e+03 1.000250454571356640e+00
4.802357835262821027e+03 1.000649583723769664e+00
4.802382810014928509e+03 9.996597223073088179e-01
4.802407784896917292e+03 9.980419785417096179e-01
4.802432759908788285e+03 9.998468266763481660e-01
4.802457735050542396e+03 9.995488037264418368e-01
4.802482710322180537e+03 9.977204773662364801e-01
4.802507685723702707e+03 9.988038330748165716e-01
4.802532661255109815e+03 9.993182481658349214e-01
4.802557636916403681e+03 9.985697921687792800e-01
4.802582612707582484e+03 9.982102843253766178e-01
4.802607588628649864e+03 9.986888206396563605e-01
4.802632564679603092e+03 1.001981374583845286e+00
4.802657540860445806e+03 1.003727018073416799e+00
4.802682517171178006e+03 9.965612317323826463e-01
4.802707493611799691e+03 1.000067332287067678e+00
4.802732470182311772e+03 1.000111556441618532e+00
4.802757446882714248e+03 1.004153947168024752e+00
4.802782423713008939e+03 9.997613976840354910e-01
4.802807400673197662e+03 9.943977088417264021e-01
4.802832377763277691e+03 9.996817596829087327e-01
4.802857354983252662e+03 1.001652413961477750e+00
4.802882332333121667e+03 9.980083974065389052e-01
4.802907309812885615e+03 9.962685430980802170e-01
4.802932287422544505e+03 1.000121451973248421e+00
4.802957265162101976e+03 1.002259312208311881e+00
4.802982243031555299e+03 9.986066772223666232e-01
4.803007221030906294e+03 9.965397834547101708e-01
4.803032199160156779e+03 9.987517491993816998e-01
4.803057177419306754e+03 1.000956014055566889e+00
4.803082155808355310e+03 1.000915123792878614e+00
4.803107134327305175e+03 9.997012530475919423e-01
4.803132112976156350e+03 1.001107943860936489e+00
4.803157091754908834e+03 9.993844903566625471e-01
4.803182070663565355e+03 9.975553243354206012e-01
4.803207049702123186e+03 9.979804873179340952e-01
4.803232028870586873e+03 9.972610542046100868e-01
4.803257008168953689e+03 1.000629302521833353e+00
4.803281987597226362e+03 9.997294360606782115e-01
4.803306967155405800e+03 9.962258887610994096e-01
4.803331946843491096e+03 9.997366991146647841e-01
4.803356926661484067e+03 1.002554195918616831e+00
4.803381906609384714e+03 9.998994521549759984e-01
4.803406886687194856e+03 9.980151695427876835e-01
4.803431866894913583e+03 9.984046837343982794e-01
4.803456847232542714e+03 9.994551878621991126e-01
4.803481827700082249e+03 1.001140574915579950e+00
4.803506808297533098e+03 1.001240335796701686e+00
4.803531789024896170e+03 9.994269362476351226e-01
4.803556769882172375e+03 9.986317224664313930e-01
4.803581750869360803e+03 9.993196743108287983e-01
4.803606731986464183e+03 1.000679198457129493e+00
4.803631713233481605e+03 1.000231620290287671e+00
4.803656694610415798e+03 9.987271769342420669e-01
4.803681676117264942e+03 1.000478589260562101e+00
4.803706657754031767e+03 9.993994978385085659e-01
4.803731639520715362e+03 9.976313087661337065e-01
4.803756621417317547e+03 9.959086416535902764e-01
4.803781603443839231e+03 9.996035947523673748e-01
4.803806585600278595e+03 1.000326851753035928e+00
4.803831567886639277e+03 9.998761472010838647e-01
4.803856550302921278e+03 1.001471968698385062e+00
4.803881532849123687e+03 9.993806911515549229e-01
4.803906515525249233e+03 9.989784596732909083e-01
4.803931498331297007e+03 9.996722629345694555e-01
4.803956481267268828e+03 9.996320054795402310e-01
4.803981464333164695e+03 9.980755473816352863e-01
4.804006447528984609e+03 9.991080763059072556e-01
4.804031430854731298e+03 1.003742348383159344e+00
4.804056414310404762e+03 1.001918936382337977e+00
4.804081397896003182e+03 1.004063989557949954e+00
4.804106381611530196e+03 1.003321346743487608e+00
4.804131365456985804e+03 9.997547627859209030e-01
4.804156349432370007e+03 1.006145311409120335e+00
4.804181333537683713e+03 9.990570820522767237e-01
4.804206317772928742e+03 9.941121914523602943e-01
4.804231302138103274e+03 9.987530151311951876e-01
