# star name zetOri, line HEI4471
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-15T01:01:48.581460
# BJD of observation (midpoint)2458406.5453007
# name of fits file: 00898143_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.460012509882908489e+03 9.957762356563220063e-01
4.460035704261721548e+03 9.964050124157511901e-01
4.460058898761158162e+03 9.933960874587596246e-01
4.460082093381218328e+03 9.988817503731667324e-01
4.460105288121902049e+03 1.003273189768310480e+00
4.460128482983210233e+03 1.000622370899937996e+00
4.460151677965144700e+03 9.965245681762394669e-01
4.460174873067704539e+03 1.003974104383255295e+00
4.460198068290890660e+03 1.000497215409040797e+00
4.460221263634703973e+03 9.940771958760656890e-01
4.460244459099145388e+03 9.988048746155663293e-01
4.460267654684214904e+03 1.003117164847349363e+00
4.460290850389914340e+03 9.991303883226368976e-01
4.460314046216242787e+03 9.963020101698429887e-01
4.460337242163202063e+03 1.005827937679645512e+00
4.460360438230791260e+03 1.004962250692758907e+00
4.460383634419013106e+03 9.957528679389645587e-01
4.460406830727866691e+03 1.001133307163788233e+00
4.460430027157353834e+03 9.974587370671534892e-01
4.460453223707473626e+03 9.950968859982149972e-01
4.460476420378227886e+03 9.999564559718084888e-01
4.460499617169616613e+03 1.001735827002719015e+00
4.460522814081640718e+03 9.982717399679554848e-01
4.460546011114300200e+03 9.993247891861593013e-01
4.460569208267597787e+03 9.948979976501231004e-01
4.460592405541531662e+03 9.987553435925636824e-01
4.460615602936103642e+03 1.002026748051159322e+00
4.460638800451313728e+03 1.003183205844911274e+00
4.460661998087162829e+03 1.002531480924944152e+00
4.460685195843651854e+03 9.997724071445289740e-01
4.460708393720781714e+03 1.001254903661020990e+00
4.460731591718552409e+03 1.003699315499675837e+00
4.460754789836964846e+03 1.000059841452426657e+00
4.460777988076019028e+03 9.916075488529766391e-01
4.460801186435715863e+03 9.998822508847887702e-01
4.460824384916057170e+03 1.005321608656288612e+00
4.460847583517042040e+03 1.005008311868899495e+00
4.460870782238671381e+03 1.001663393685776837e+00
4.460893981080947015e+03 1.002853559830085839e+00
4.460917180043868029e+03 1.003243180219692832e+00
4.460940379127435335e+03 1.000622673065723722e+00
4.460963578331650751e+03 1.003560816411183110e+00
4.460986777656513368e+03 9.950758059564241975e-01
4.461009977102025005e+03 9.968783173184186941e-01
4.461033176668185661e+03 1.002265829772896799e+00
4.461056376354995336e+03 1.005631123126847770e+00
4.461079576162456760e+03 1.000749162369488188e+00
4.461102776090568113e+03 9.967939070504018284e-01
4.461125976139332124e+03 9.986539211097811286e-01
4.461149176308747883e+03 1.004420107804228079e+00
4.461172376598816300e+03 1.004476061752933802e+00
4.461195577009538283e+03 1.006491581289942872e+00
4.461218777540914743e+03 9.986981161879515678e-01
4.461241978192945680e+03 9.982071853602825229e-01
4.461265178965632913e+03 9.978523977586710725e-01
4.461288379858975532e+03 1.002642978349975067e+00
4.461311580872974446e+03 9.976089625417031703e-01
4.461334782007631475e+03 1.005964995698566344e+00
4.461357983262945709e+03 9.942720840929072379e-01
4.461381184638918967e+03 1.001698814580850305e+00
4.461404386135551249e+03 9.938017068493570916e-01
4.461427587752843465e+03 1.003513073148217583e+00
4.461450789490796524e+03 1.001696018421994738e+00
4.461473991349409516e+03 9.965069902037954064e-01
4.461497193328685171e+03 9.949247221913677386e-01
4.461520395428622578e+03 9.978921440670815990e-01
4.461543597649223557e+03 9.935449307136045016e-01
4.461566799990488107e+03 9.985243808571144797e-01
4.461590002452416229e+03 9.971993165374085644e-01
4.461613205035009742e+03 9.918414196825666718e-01
4.461636407738268645e+03 9.986415583937111595e-01
4.461659610562192938e+03 9.991105034236014149e-01
4.461682813506784441e+03 9.972359477487167112e-01
4.461706016572044064e+03 1.002745645489309334e+00
4.461729219757970895e+03 1.002722152308743953e+00
4.461752423064565846e+03 1.001599295996815187e+00
4.461775626491830735e+03 9.999588990840718727e-01
4.461798830039765562e+03 1.003065349407913809e+00
4.461822033708370327e+03 9.975135475268017693e-01
4.461845237497646849e+03 9.979303360206721596e-01
4.461868441407595128e+03 9.976535582312017203e-01
4.461891645438215164e+03 9.960243464017147774e-01
4.461914849589508776e+03 9.964838260572117523e-01
4.461938053861475055e+03 9.949320123981593156e-01
4.461961258254116728e+03 9.948709524100521895e-01
4.461984462767432888e+03 1.000600595315447316e+00
4.462007667401424442e+03 9.981276181911555856e-01
4.462030872156092300e+03 9.992664499679724255e-01
4.462054077031436464e+03 1.001095282772272999e+00
4.462077282027458750e+03 1.001046599563415684e+00
4.462100487144158251e+03 9.981288578717072424e-01
4.462123692381536785e+03 1.005546790793556911e+00
4.462146897739594351e+03 1.004682950581863965e+00
4.462170103218331860e+03 1.001118993259045631e+00
4.462193308817750221e+03 1.003588241268049019e+00
4.462216514537850344e+03 9.977206861668910243e-01
4.462239720378631318e+03 1.000622943384451347e+00
4.462262926340094964e+03 1.003412726241405872e+00
4.462286132422241280e+03 1.001930107120574842e+00
4.462309338625071177e+03 1.001346429565176610e+00
4.462332544948586474e+03 1.000838211415593815e+00
4.462355751392785351e+03 1.003892268490520268e+00
4.462378957957670536e+03 1.003792259004093745e+00
4.462402164643242031e+03 9.998198916547573756e-01
4.462425371449499835e+03 9.999635115740624913e-01
4.462448578376445766e+03 9.968494037312776168e-01
4.462471785424078917e+03 9.939028035421016982e-01
4.462494992592401104e+03 1.001044484778311094e+00
4.462518199881412329e+03 1.003644055604715035e+00
4.462541407291114410e+03 1.002891312195550499e+00
4.462564614821506439e+03 9.995415235577522761e-01
4.462587822472589323e+03 9.990281464640906606e-01
4.462611030244364883e+03 9.997600603170619937e-01
4.462634238136832209e+03 9.989511629839650242e-01
4.462657446149992211e+03 9.993690183168129071e-01
4.462680654283846707e+03 1.001561878189100252e+00
4.462703862538395697e+03 1.004283720169279359e+00
4.462727070913639182e+03 1.001651802540073799e+00
4.462750279409578070e+03 9.982796251208034821e-01
