# star name zetOri, line HEI4471
# instrument: HERMES spectrograph @Mercator
# date: AVERAGE of observations from October 2018
# 
# wavelength(Angstrom,air) normalised_flux
4.460012509882908489e+03 1.000641408681895994e+00
4.460035704261721548e+03 9.989580086245842816e-01
4.460058898761158162e+03 9.991918315991537014e-01
4.460082093381218328e+03 9.969590844324889289e-01
4.460105288121902049e+03 9.955549877176775864e-01
4.460128482983210233e+03 9.989793279228981193e-01
4.460151677965144700e+03 9.960440972045774277e-01
4.460174873067704539e+03 9.997011002718679817e-01
4.460198068290890660e+03 1.002501333268439154e+00
4.460221263634703973e+03 1.003760991260510327e+00
4.460244459099145388e+03 1.001786593632160605e+00
4.460267654684214904e+03 9.986177612240564327e-01
4.460290850389914340e+03 1.000939553897680634e+00
4.460314046216242787e+03 1.000965181986052110e+00
4.460337242163202063e+03 9.999688879746684300e-01
4.460360438230791260e+03 1.000327909802585236e+00
4.460383634419013106e+03 1.002191523596436484e+00
4.460406830727866691e+03 1.000569775406399353e+00
4.460430027157353834e+03 1.002590408896744334e+00
4.460453223707473626e+03 1.001455096807733147e+00
4.460476420378227886e+03 1.001815297501976287e+00
4.460499617169616613e+03 1.001906858929494826e+00
4.460522814081640718e+03 1.002710038436207540e+00
4.460546011114300200e+03 1.001153526171584929e+00
4.460569208267597787e+03 1.002010257965904483e+00
4.460592405541531662e+03 1.003928897100577977e+00
4.460615602936103642e+03 1.001664834193512377e+00
4.460638800451313728e+03 9.979860884144859945e-01
4.460661998087162829e+03 1.001680076778808326e+00
4.460685195843651854e+03 1.001179305327245750e+00
4.460708393720781714e+03 9.980069186539682891e-01
4.460731591718552409e+03 9.967114946712699597e-01
4.460754789836964846e+03 9.967044213918645479e-01
4.460777988076019028e+03 9.951201769179967016e-01
4.460801186435715863e+03 9.998925065658951228e-01
4.460824384916057170e+03 1.002504930608818956e+00
4.460847583517042040e+03 1.001025319235115951e+00
4.460870782238671381e+03 1.001214902007911522e+00
4.460893981080947015e+03 9.997668791209359807e-01
4.460917180043868029e+03 1.003457453708123337e+00
4.460940379127435335e+03 1.005073711626596866e+00
4.460963578331650751e+03 9.980852246858304966e-01
4.460986777656513368e+03 9.978452042116122689e-01
4.461009977102025005e+03 1.001324944735566769e+00
4.461033176668185661e+03 9.980634433105066705e-01
4.461056376354995336e+03 1.000868782332505313e+00
4.461079576162456760e+03 1.000054222635937240e+00
4.461102776090568113e+03 9.988221488833041173e-01
4.461125976139332124e+03 9.971843054447775412e-01
4.461149176308747883e+03 1.000531874205349059e+00
4.461172376598816300e+03 1.003513443030634278e+00
4.461195577009538283e+03 9.982588310445220658e-01
4.461218777540914743e+03 1.000102319228809433e+00
4.461241978192945680e+03 1.001497232239046742e+00
4.461265178965632913e+03 1.000767526895832482e+00
4.461288379858975532e+03 9.998456017846426569e-01
4.461311580872974446e+03 9.966735237807119452e-01
4.461334782007631475e+03 1.000997272636934721e+00
4.461357983262945709e+03 1.001872179875631597e+00
4.461381184638918967e+03 9.966439287386021917e-01
4.461404386135551249e+03 9.978985891570075761e-01
4.461427587752843465e+03 1.000857725699414669e+00
4.461450789490796524e+03 1.003152266952454630e+00
4.461473991349409516e+03 9.940944205311554871e-01
4.461497193328685171e+03 9.949428715697690162e-01
4.461520395428622578e+03 1.001426636049068675e+00
4.461543597649223557e+03 1.001331150383545809e+00
4.461566799990488107e+03 9.990238051156401511e-01
4.461590002452416229e+03 1.000116350752009220e+00
4.461613205035009742e+03 1.003370388698468174e+00
4.461636407738268645e+03 9.981418092275887721e-01
4.461659610562192938e+03 9.993683806759383614e-01
4.461682813506784441e+03 9.981804220277967765e-01
4.461706016572044064e+03 9.985081780766349446e-01
4.461729219757970895e+03 9.962596066564800568e-01
4.461752423064565846e+03 9.967243618567744878e-01
4.461775626491830735e+03 9.966056701392357331e-01
4.461798830039765562e+03 1.001144989044981726e+00
4.461822033708370327e+03 1.004668241530245032e+00
4.461845237497646849e+03 9.976176105951986006e-01
4.461868441407595128e+03 1.001075959562608864e+00
4.461891645438215164e+03 1.003033218412385796e+00
4.461914849589508776e+03 1.002797748020908486e+00
4.461938053861475055e+03 1.000999750858276416e+00
4.461961258254116728e+03 1.003873466400279080e+00
4.461984462767432888e+03 1.005786661122626269e+00
4.462007667401424442e+03 9.956645736528176860e-01
4.462030872156092300e+03 1.003893122439231123e+00
4.462054077031436464e+03 1.005912386305114703e+00
4.462077282027458750e+03 9.977438481735717568e-01
4.462100487144158251e+03 9.970522039439092543e-01
4.462123692381536785e+03 1.002327491470919929e+00
4.462146897739594351e+03 9.946877819362550666e-01
4.462170103218331860e+03 1.006755423187272847e+00
4.462193308817750221e+03 9.976575618523833011e-01
4.462216514537850344e+03 9.928606280050195076e-01
4.462239720378631318e+03 9.910698383704247272e-01
4.462262926340094964e+03 1.000219400945364656e+00
4.462286132422241280e+03 9.964591650807377299e-01
4.462309338625071177e+03 1.000957684641857526e+00
4.462332544948586474e+03 1.000580798203548838e+00
4.462355751392785351e+03 1.000698003920566403e+00
4.462378957957670536e+03 1.001309124053077149e+00
4.462402164643242031e+03 1.009735042675173888e+00
4.462425371449499835e+03 1.005080033285886909e+00
4.462448578376445766e+03 1.005148186042163161e+00
4.462471785424078917e+03 9.965827458199203459e-01
4.462494992592401104e+03 1.000464877340609515e+00
4.462518199881412329e+03 1.003713907905469771e+00
4.462541407291114410e+03 1.002259290661500879e+00
4.462564614821506439e+03 9.985406875572331309e-01
4.462587822472589323e+03 1.001843108443547958e+00
4.462611030244364883e+03 1.008444706983073758e+00
4.462634238136832209e+03 1.003756600944993860e+00
4.462657446149992211e+03 9.996340792497602212e-01
4.462680654283846707e+03 1.002450522270149857e+00
4.462703862538395697e+03 1.004424978826807591e+00
4.462727070913639182e+03 1.001280162978495758e+00
4.462750279409578070e+03 1.003624515802304495e+00
4.462773488026214181e+03 1.001218427299310321e+00
4.462796696763545697e+03 9.993503271135608657e-01
4.462819905621575344e+03 1.002038358467307377e+00
4.462843114600304034e+03 1.001783141421233037e+00
4.462866323699729946e+03 1.000330717447257989e+00
4.462889532919855810e+03 9.963735201991795742e-01
4.462912742260681625e+03 9.982294678975044411e-01
4.462935951722208301e+03 9.962390589311094224e-01
4.462959161304435838e+03 9.958797384967252864e-01
4.462982371007366055e+03 1.004087743278766487e+00
4.463005580830998042e+03 1.002762361611269748e+00
4.463028790775333619e+03 9.997187006818505361e-01
4.463052000840371875e+03 1.000980889109423844e+00
4.463075211026115539e+03 1.000901377263840208e+00
4.463098421332563703e+03 9.977886090386217655e-01
4.463121631759718184e+03 9.975286816096766707e-01
4.463144842307578074e+03 1.000357462059100033e+00
4.463168052976145191e+03 1.003535194564746602e+00
4.463191263765420445e+03 1.005176693945543542e+00
4.463214474675402926e+03 1.005459978683066691e+00
4.463237685706094453e+03 1.007831901017138598e+00
4.463260896857495936e+03 1.005093999248899417e+00
4.463284108129606466e+03 9.965771750467774526e-01
4.463307319522428770e+03 9.944266369365620806e-01
4.463330531035961030e+03 9.984391202997308090e-01
4.463353742670205975e+03 1.000019882330976495e+00
4.463376954425163603e+03 9.991264507905622816e-01
4.463400166300833916e+03 9.976932983212286610e-01
4.463423378297218733e+03 1.001993770340700696e+00
4.463446590414317143e+03 1.002719870850270478e+00
4.463469802652130966e+03 1.001832829162081717e+00
4.463493015010661111e+03 1.001953143499679122e+00
4.463516227489906669e+03 9.990491966699697191e-01
4.463539440089869458e+03 9.929556412313245151e-01
4.463562652810549480e+03 1.001064978350782342e+00
4.463585865651948552e+03 9.967453759322121298e-01
4.463609078614065766e+03 1.000322178362496039e+00
4.463632291696902939e+03 1.006496350045275268e+00
4.463655504900459164e+03 9.952141984840112698e-01
4.463678718224737167e+03 9.981953356574079228e-01
4.463701931669736041e+03 1.001652226597226303e+00
4.463725145235456694e+03 1.001116716787126437e+00
4.463748358921900035e+03 1.006178597631320670e+00
4.463771572729066975e+03 1.002908063273625583e+00
4.463794786656957513e+03 1.003287464708632948e+00
4.463818000705572558e+03 1.001935335890946188e+00
4.463841214874912112e+03 1.007683812552286229e+00
4.463864429164977992e+03 1.002861464152851712e+00
4.463887643575770198e+03 1.002967733623517654e+00
4.463910858107289641e+03 1.001594347712750022e+00
4.463934072759536321e+03 9.981611025264306436e-01
4.463957287532511145e+03 1.002596928259745113e+00
4.463980502426215025e+03 9.971571847811772082e-01
4.464003717440647961e+03 9.985340318254487535e-01
4.464026932575811770e+03 9.991192547025546933e-01
4.464050147831705544e+03 9.982352192617637288e-01
4.464073363208331102e+03 9.988029514489240590e-01
4.464096578705689353e+03 9.963389902675315879e-01
4.464119794323779388e+03 9.933293954666438941e-01
4.464143010062603025e+03 9.985318042783510872e-01
4.464166225922160265e+03 9.999253065165077947e-01
4.464189441902452018e+03 9.977472388327195407e-01
4.464212658003479191e+03 9.992911065636638224e-01
4.464235874225241787e+03 9.969205310960169708e-01
4.464259090567740714e+03 1.002348335162296822e+00
4.464282307030976881e+03 1.000759618601913425e+00
4.464305523614951198e+03 9.956007508967590347e-01
4.464328740319662757e+03 9.967222411010050465e-01
4.464351957145114284e+03 9.960118073936357064e-01
4.464375174091304871e+03 9.960613828288116256e-01
4.464398391158235427e+03 9.984178543519520721e-01
4.464421608345906861e+03 1.002287533004669662e+00
4.464444825654319175e+03 1.002112848322648686e+00
4.464468043083474186e+03 9.971714319022506601e-01
4.464491260633371894e+03 1.000573084532719870e+00
4.464514478304013210e+03 9.999982546140555595e-01
4.464537696095398132e+03 9.988745491537123211e-01
4.464560914007527572e+03 1.000289503738525099e+00
4.464584132040402437e+03 9.967016344657315674e-01
4.464607350194022729e+03 9.980294908453286595e-01
4.464630568468389356e+03 9.960725661852914969e-01
4.464653786863503228e+03 1.001070448505734012e+00
4.464677005379365255e+03 1.000135496203881980e+00
4.464700224015975436e+03 9.911690709321396842e-01
4.464723442773333772e+03 9.988691473739407245e-01
4.464746661651442992e+03 9.999262902780819973e-01
4.464769880650301275e+03 1.004434214867972797e+00
4.464793099769911350e+03 9.944778233357185471e-01
4.464816319010272309e+03 9.958345643897726918e-01
4.464839538371385061e+03 9.943109992252449070e-01
4.464862757853251424e+03 9.972620032251334754e-01
4.464885977455870488e+03 9.956662443159502995e-01
4.464909197179243165e+03 9.938124875709215544e-01
4.464932417023371272e+03 9.965860154097829771e-01
4.464955636988254810e+03 9.909597848295146338e-01
4.464978857073893778e+03 9.984847527565360314e-01
4.465002077280289086e+03 9.981840379120466844e-01
4.465025297607441644e+03 9.946256432386797464e-01
4.465048518055351451e+03 9.922291562833555068e-01
4.465071738624020327e+03 9.939990383635114446e-01
4.465094959313448271e+03 9.949076299215293684e-01
4.465118180123635284e+03 9.956104471201798756e-01
4.465141401054582275e+03 9.945584998250421860e-01
4.465164622106291063e+03 9.946795526196925419e-01
4.465187843278760738e+03 9.933062198587009339e-01
4.465211064571993120e+03 9.928311280289532359e-01
4.465234285985988208e+03 9.873496231632977738e-01
4.465257507520746003e+03 9.878691246608457543e-01
4.465280729176268323e+03 9.866886776749254073e-01
4.465303950952555169e+03 9.896947169428802482e-01
4.465327172849607450e+03 9.886510752014771031e-01
4.465350394867426076e+03 9.927853077149719763e-01
4.465373617006010136e+03 9.891846498505805219e-01
4.465396839265362360e+03 9.852317761531771412e-01
4.465420061645481837e+03 9.891323713467563561e-01
4.465443284146370388e+03 9.911207710135514493e-01
4.465466506768027102e+03 9.886929443756742319e-01
