# Corrected for radial velocity of 20.55 km/s
# 
# star name zetOri, line HEI4713
# instrument: HERMES spectrograph @Mercator
# date: AVERAGE of observations from October 2018
# 
# wavelength(Angstrom,air) normalised_flux
4.700678847175921874e+03 9.977426453749830282e-01
4.700703293144542840e+03 9.972090123842439757e-01
4.700727739240294795e+03 9.942992796588403515e-01
4.700752185463178648e+03 1.001892590721628507e+00
4.700776631813196218e+03 1.007038948969725567e+00
4.700801078290347505e+03 1.004895240251029831e+00
4.700825524894632508e+03 9.975643161505872714e-01
4.700849971626053048e+03 9.999051212907612562e-01
4.700874418484609123e+03 9.984965942672671124e-01
4.700898865470302553e+03 1.002539971018543863e+00
4.700923312583130610e+03 9.929139708411425236e-01
4.700947759823098750e+03 9.938792806751621800e-01
4.700972207190204244e+03 9.970343214228372108e-01
4.700996654684448913e+03 9.955162173807629022e-01
4.701021102305832756e+03 1.000700594875960414e+00
4.701045550054356681e+03 1.004636899120355142e+00
4.701069997930022510e+03 9.974968639430084050e-01
4.701094445932829331e+03 9.965078216055938132e-01
4.701118894062778963e+03 9.981850965739312853e-01
4.701143342319871408e+03 9.971996017749115149e-01
4.701167790704106665e+03 9.975671475885299344e-01
4.701192239215487461e+03 1.003666729418849490e+00
4.701216687854012889e+03 1.002649588892556398e+00
4.701241136619682948e+03 9.971328745096720292e-01
4.701265585512500365e+03 9.997693810564547423e-01
4.701290034532464233e+03 1.001189850860698893e+00
4.701314483679575460e+03 9.933287516800795025e-01
4.701338932953834956e+03 1.001831472171802018e+00
4.701363382355244539e+03 1.001720028445206356e+00
4.701387831883803301e+03 9.966853031717644029e-01
4.701412281539511241e+03 9.900950477537620031e-01
4.701436731322371088e+03 1.000113158221023202e+00
4.701461181232381932e+03 9.956361129734773163e-01
4.701485631269544683e+03 9.965218522401533274e-01
4.701510081433861160e+03 9.964216252021054210e-01
4.701534531725330453e+03 1.000788778458477912e+00
4.701558982143954381e+03 9.997381615126386123e-01
4.701583432689732945e+03 9.941217985033412585e-01
4.701607883362667053e+03 9.996367261012929495e-01
4.701632334162757616e+03 9.984428080939032890e-01
4.701656785090004632e+03 9.961036399039531197e-01
4.701681236144409013e+03 1.001672016015564326e+00
4.701705687325971667e+03 1.002375732558497878e+00
4.701730138634693503e+03 1.001362459405772842e+00
4.701754590070575432e+03 9.992918604750599121e-01
4.701779041633615634e+03 1.001183143885693960e+00
4.701803493323818657e+03 1.002269548844993974e+00
4.701827945141181772e+03 1.000998994333506920e+00
4.701852397085707707e+03 9.990252728271971083e-01
4.701876849157396464e+03 9.999182455299250316e-01
4.701901301356248950e+03 1.000049990816125334e+00
4.701925753682265167e+03 1.000124787118781278e+00
4.701950206135445114e+03 9.994582979585979743e-01
4.701974658715791520e+03 1.003176373699515844e+00
4.701999111423304385e+03 1.004951139942724225e+00
4.702023564257983708e+03 1.003861442639608859e+00
4.702048017219830399e+03 1.000745689142881423e+00
4.702072470308844458e+03 1.001408183382492822e+00
4.702096923525028615e+03 9.997930316781782345e-01
4.702121376868381049e+03 1.001971941739922212e+00
4.702145830338904489e+03 1.002073600190161340e+00
4.702170283936598025e+03 9.982936448748298552e-01
4.702194737661463478e+03 1.001211793797545324e+00
4.702219191513500846e+03 1.002293501618048976e+00
4.702243645492710129e+03 1.004232064330232710e+00
