# Corrected for radial velocity of 20.55 km/s
# 
# star name zetOri, line HEI4713
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-15T01:01:48.581460
# BJD of observation (midpoint)2458406.5453007
# name of fits file: 00898143_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.700678847175921874e+03 1.000971019841397469e+00
4.700703293144542840e+03 9.955905463256230492e-01
4.700727739240294795e+03 9.984040919064905983e-01
4.700752185463178648e+03 9.981121334724315508e-01
4.700776631813196218e+03 9.993022737134178435e-01
4.700801078290347505e+03 1.004747891649343972e+00
4.700825524894632508e+03 9.997094883174526547e-01
4.700849971626053048e+03 9.992473121858947982e-01
4.700874418484609123e+03 9.984629696459799142e-01
4.700898865470302553e+03 9.983717382461126943e-01
4.700923312583130610e+03 1.003558584140497256e+00
4.700947759823098750e+03 9.990437219821624026e-01
4.700972207190204244e+03 1.001279156492588474e+00
4.700996654684448913e+03 1.002435858564338478e+00
4.701021102305832756e+03 1.001774774065661067e+00
4.701045550054356681e+03 9.998682120455453237e-01
4.701069997930022510e+03 1.003032111421564787e+00
4.701094445932829331e+03 9.981469955804199712e-01
4.701118894062778963e+03 9.960634841610417345e-01
4.701143342319871408e+03 9.967739522983503075e-01
4.701167790704106665e+03 1.001644765888050737e+00
4.701192239215487461e+03 9.964889005291237556e-01
4.701216687854012889e+03 9.974652133065936566e-01
4.701241136619682948e+03 9.952264780219094442e-01
4.701265585512500365e+03 9.929218412397790017e-01
4.701290034532464233e+03 9.979648851506068841e-01
4.701314483679575460e+03 1.000091016750516371e+00
4.701338932953834956e+03 1.004601745501805032e+00
4.701363382355244539e+03 1.000771536987187904e+00
4.701387831883803301e+03 1.003298050935600427e+00
4.701412281539511241e+03 9.959105103216805421e-01
4.701436731322371088e+03 1.000777325194393219e+00
4.701461181232381932e+03 9.969187990967811608e-01
4.701485631269544683e+03 9.972883585319565203e-01
4.701510081433861160e+03 9.965548680351271615e-01
4.701534531725330453e+03 9.942077155902317998e-01
4.701558982143954381e+03 9.944687363299863359e-01
4.701583432689732945e+03 9.955372802737351146e-01
4.701607883362667053e+03 9.977007997966765851e-01
4.701632334162757616e+03 9.975228347537591356e-01
4.701656785090004632e+03 1.000346303712986273e+00
4.701681236144409013e+03 1.000358924787234649e+00
4.701705687325971667e+03 1.000618502209071448e+00
4.701730138634693503e+03 1.003515612959405612e+00
4.701754590070575432e+03 1.005768149120927379e+00
4.701779041633615634e+03 1.000619327260137359e+00
4.701803493323818657e+03 9.987786741047985917e-01
4.701827945141181772e+03 9.995156870885338884e-01
4.701852397085707707e+03 9.945144570175652454e-01
4.701876849157396464e+03 1.002676584443705332e+00
4.701901301356248950e+03 1.004216108033066490e+00
4.701925753682265167e+03 1.006722614969842056e+00
4.701950206135445114e+03 1.001356985092144880e+00
4.701974658715791520e+03 9.992488717262442144e-01
4.701999111423304385e+03 1.002779840341753603e+00
4.702023564257983708e+03 1.003073471378441717e+00
4.702048017219830399e+03 9.984393097959177732e-01
4.702072470308844458e+03 9.990509612379778748e-01
4.702096923525028615e+03 9.969778555455282021e-01
4.702121376868381049e+03 1.003810356908305890e+00
4.702145830338904489e+03 1.000131272543981709e+00
4.702170283936598025e+03 1.003131047400970033e+00
4.702194737661463478e+03 9.991284320203015490e-01
4.702219191513500846e+03 9.985017652955846534e-01
4.702243645492710129e+03 1.006933300288585631e+00
4.702268099599093148e+03 9.987670314535777027e-01
4.702292553832650810e+03 9.996334964531459200e-01
4.702317008193382208e+03 1.006145254982806714e+00
4.702341462681289158e+03 1.002432029929117174e+00
4.702365917296373482e+03 1.004407145297326220e+00
4.702390372038633359e+03 9.959602800916442789e-01
4.702414826908070609e+03 9.945861457619733503e-01
4.702439281904686140e+03 1.002010865667926964e+00
4.702463737028480864e+03 1.002960458737728322e+00
4.702488192279453870e+03 1.002037251758475023e+00
4.702512647657606976e+03 1.002176864148651037e+00
4.702537103162941094e+03 1.004897534740502252e+00
4.702561558795456222e+03 1.007742363439086741e+00
4.702586014555153270e+03 9.976736516744254546e-01
4.702610470442034057e+03 1.000835610420095945e+00
4.702634926456097674e+03 1.001481279422008264e+00
4.702659382597344120e+03 9.994887641891772034e-01
4.702683838865776124e+03 1.001184048985677810e+00
4.702708295261392777e+03 1.000172618306901517e+00
4.702732751784196807e+03 1.004361497052326913e+00
4.702757208434186396e+03 9.976703379587819054e-01
4.702781665211362451e+03 9.965862208229855357e-01
4.702806122115727703e+03 9.982858089257400369e-01
4.702830579147281242e+03 9.988389409874015579e-01
4.702855036306023976e+03 9.993941324702991791e-01
4.702879493591956816e+03 9.997047965362716448e-01
4.702903951005080671e+03 9.975368234996753181e-01
4.702928408545394632e+03 9.968485565203272225e-01
4.702952866212900517e+03 9.998007459640783079e-01
4.702977324007600146e+03 1.001416061483074049e+00
4.703001781929491699e+03 1.001399802982352316e+00
4.703026239978578815e+03 9.997301058251459871e-01
4.703050698154858765e+03 1.001993069722793450e+00
4.703075156458334277e+03 1.001036892212667118e+00
4.703099614889006261e+03 9.971917060406411126e-01
4.703124073446873808e+03 1.000138726142750345e+00
4.703148532131939646e+03 9.964506908920324202e-01
4.703172990944202866e+03 9.988755158369675424e-01
4.703197449883664376e+03 1.003438956451720543e+00
4.703221908950325087e+03 9.947032239283258859e-01
4.703246368144185908e+03 9.986010739109871803e-01
4.703270827465246839e+03 9.958260772880859202e-01
4.703295286913509699e+03 9.901761791578714833e-01
4.703319746488974488e+03 9.975548568547804029e-01
4.703344206191641206e+03 9.982295170909509796e-01
4.703368666021509853e+03 1.002556474131933717e+00
4.703393125978584067e+03 1.001460357119039024e+00
4.703417586062862028e+03 9.982295388045071549e-01
4.703442046274345557e+03 1.003419344423488679e+00
4.703466506613034653e+03 9.954834104687796392e-01
4.703490967078929316e+03 9.971969767354059710e-01
4.703515427672032274e+03 9.944215817796852042e-01
4.703539888392342618e+03 9.932134780120099871e-01
4.703564349239861258e+03 9.961870737665540210e-01
4.703588810214589103e+03 9.993039912716699114e-01
4.703613271316527062e+03 1.001542094992379894e+00
4.703637732545675135e+03 1.001646690401909456e+00
4.703662193902034232e+03 9.996906932081711661e-01
4.703686655385605263e+03 9.958999323739110565e-01
4.703711116996388228e+03 9.928707341162222866e-01
4.703735578734384944e+03 9.970363912130156825e-01
4.703760040599595413e+03 9.952549289115980580e-01
4.703784502592018725e+03 9.927138678233137226e-01
4.703808964711658518e+03 1.000271866405273880e+00
4.703833426958513883e+03 1.000687783871667458e+00
