# Corrected for radial velocity of 20.55 km/s
# 
# star name zetOri, line HEI4713
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-11T05:56:34.720057
# BJD of observation (midpoint)2458402.7496937
# name of fits file: 00897645_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.700678847175921874e+03 9.988104320789975565e-01
4.700703293144542840e+03 9.968052160430189712e-01
4.700727739240294795e+03 9.897833194813031588e-01
4.700752185463178648e+03 9.977183179702934224e-01
4.700776631813196218e+03 9.963274999316159564e-01
4.700801078290347505e+03 9.956737342594011997e-01
4.700825524894632508e+03 9.992900419914831911e-01
4.700849971626053048e+03 1.000174223029197895e+00
4.700874418484609123e+03 1.002402511409343777e+00
4.700898865470302553e+03 1.001903884112794296e+00
4.700923312583130610e+03 1.000072579023493224e+00
4.700947759823098750e+03 9.989208462183788440e-01
4.700972207190204244e+03 1.001308283861870319e+00
4.700996654684448913e+03 1.002434482703369101e+00
4.701021102305832756e+03 1.001364934997671652e+00
4.701045550054356681e+03 1.003487462073185954e+00
4.701069997930022510e+03 1.002984310880771446e+00
4.701094445932829331e+03 1.006081827143991969e+00
4.701118894062778963e+03 9.993229641953284004e-01
4.701143342319871408e+03 9.975949487361122081e-01
4.701167790704106665e+03 1.001772439412732085e+00
4.701192239215487461e+03 1.005898439894607366e+00
4.701216687854012889e+03 1.004063438985222545e+00
4.701241136619682948e+03 9.995260948746248486e-01
4.701265585512500365e+03 9.984509353964061695e-01
4.701290034532464233e+03 9.980857654338843865e-01
4.701314483679575460e+03 1.004850551672094694e+00
4.701338932953834956e+03 1.000889974939978666e+00
4.701363382355244539e+03 9.989948487664270793e-01
4.701387831883803301e+03 9.988568716368236844e-01
4.701412281539511241e+03 1.002767168615058768e+00
4.701436731322371088e+03 9.932582084243514187e-01
4.701461181232381932e+03 9.989284503925377479e-01
4.701485631269544683e+03 1.002190765600794453e+00
4.701510081433861160e+03 1.000911032822001445e+00
4.701534531725330453e+03 9.979067862600801142e-01
4.701558982143954381e+03 9.995512317276195047e-01
4.701583432689732945e+03 9.992214116707167637e-01
4.701607883362667053e+03 9.994445247688291678e-01
4.701632334162757616e+03 1.004252081211378878e+00
4.701656785090004632e+03 1.003677500901551722e+00
4.701681236144409013e+03 9.979907273251288347e-01
4.701705687325971667e+03 9.954987499809696549e-01
4.701730138634693503e+03 1.000266621058067740e+00
4.701754590070575432e+03 1.004047964502867263e+00
4.701779041633615634e+03 1.001952598705062147e+00
4.701803493323818657e+03 9.971904953803789606e-01
4.701827945141181772e+03 9.982221017636969673e-01
4.701852397085707707e+03 9.999697659094732849e-01
4.701876849157396464e+03 1.002041265389602920e+00
4.701901301356248950e+03 1.001686156609408407e+00
4.701925753682265167e+03 9.998308900632211227e-01
4.701950206135445114e+03 1.000649412347810685e+00
4.701974658715791520e+03 1.001524947722301828e+00
4.701999111423304385e+03 9.990978517360912248e-01
4.702023564257983708e+03 1.003226645212295542e+00
4.702048017219830399e+03 9.985180097256611820e-01
4.702072470308844458e+03 1.002131933709690781e+00
4.702096923525028615e+03 1.000238811052672538e+00
4.702121376868381049e+03 9.997469244340739802e-01
4.702145830338904489e+03 1.002037741892484402e+00
4.702170283936598025e+03 1.000774353565003105e+00
4.702194737661463478e+03 9.982741803583751183e-01
4.702219191513500846e+03 9.973657105415542068e-01
4.702243645492710129e+03 9.997961527470343723e-01
4.702268099599093148e+03 1.003465515511910322e+00
4.702292553832650810e+03 1.001961159583964145e+00
4.702317008193382208e+03 9.991555374212119922e-01
4.702341462681289158e+03 1.002848171248235332e+00
4.702365917296373482e+03 1.003712486495781153e+00
4.702390372038633359e+03 9.963335795439921538e-01
4.702414826908070609e+03 9.979864306715985345e-01
4.702439281904686140e+03 1.000861740094423302e+00
4.702463737028480864e+03 1.001324432843626377e+00
4.702488192279453870e+03 9.996115935667370112e-01
4.702512647657606976e+03 9.976094623343209067e-01
4.702537103162941094e+03 9.962787008964752999e-01
4.702561558795456222e+03 9.979716593863834362e-01
4.702586014555153270e+03 1.001623304632470512e+00
4.702610470442034057e+03 1.003032537326132623e+00
4.702634926456097674e+03 9.964133517663976702e-01
4.702659382597344120e+03 1.002592578556886993e+00
4.702683838865776124e+03 9.961227580775139367e-01
4.702708295261392777e+03 1.000111808959833537e+00
4.702732751784196807e+03 1.000842568275539080e+00
4.702757208434186396e+03 9.993623391260793021e-01
4.702781665211362451e+03 9.999537714181834236e-01
4.702806122115727703e+03 9.952527708578452481e-01
4.702830579147281242e+03 1.000693486196667870e+00
4.702855036306023976e+03 9.985655214065720653e-01
4.702879493591956816e+03 1.000354158199808552e+00
4.702903951005080671e+03 9.982221382332447934e-01
4.702928408545394632e+03 1.000792454774792617e+00
4.702952866212900517e+03 1.000641457657791777e+00
