# star name zetOri, line HGAMMA
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-13T06:35:36.061776
# BJD of observation (midpoint)2458404.7769581
# name of fits file: 00897909_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.306010153444338357e+03 1.002579560767232092e+00
4.306032546931005527e+03 9.983815473981105804e-01
4.306054940534129855e+03 1.001705415335251592e+00
4.306077334253712252e+03 1.002383782810167823e+00
4.306099728089754535e+03 1.004216250670897592e+00
4.306122122042255796e+03 1.004284743872375651e+00
4.306144516111217854e+03 1.001834571751706982e+00
4.306166910296639799e+03 1.001432287487561190e+00
4.306189304598524359e+03 9.990341578641509512e-01
4.306211699016869716e+03 1.001477857619721856e+00
4.306234093551678598e+03 1.004384170040632185e+00
4.306256488202950095e+03 1.007456042087888637e+00
4.306278882970685117e+03 1.005453056975263104e+00
4.306301277854884574e+03 1.001211357724279383e+00
4.306323672855549376e+03 1.007323935745343624e+00
4.306346067972680430e+03 9.992907238396282477e-01
4.306368463206276829e+03 1.003208202835005558e+00
4.306390858556340390e+03 1.000539671456752266e+00
4.306413254022871115e+03 1.003268988946286688e+00
4.306435649605869912e+03 1.001764197144411117e+00
4.306458045305337691e+03 1.003405847035677034e+00
4.306480441121274453e+03 1.005270635815053382e+00
4.306502837053682015e+03 9.992363494576983474e-01
4.306525233102558559e+03 1.001950321606139616e+00
4.306547629267906814e+03 1.001845804687120145e+00
4.306570025549726779e+03 1.004310833027352023e+00
4.306592421948019364e+03 1.007160531446079865e+00
4.306614818462784569e+03 1.001468965877795991e+00
4.306637215094023304e+03 1.001964196923200268e+00
4.306659611841735568e+03 1.003057574449680134e+00
4.306682008705923181e+03 1.000351116472831370e+00
4.306704405686586142e+03 1.000753741834166100e+00
4.306726802783724452e+03 9.992012380852269837e-01
4.306749199997339929e+03 9.997514246197096721e-01
4.306771597327432573e+03 1.000612156949441278e+00
4.306793994774002385e+03 9.961242393932651096e-01
4.306816392337051184e+03 1.000143981291013118e+00
4.306838790016578059e+03 1.000924017398652222e+00
4.306861187812584831e+03 1.003713522150808002e+00
4.306883585725072408e+03 9.963660772418779787e-01
4.306905983754039880e+03 1.001614395670142654e+00
4.306928381899489068e+03 1.006038798655467748e+00
4.306950780161419971e+03 1.007359362053509733e+00
4.306973178539834407e+03 1.004090182623462280e+00
4.306995577034731468e+03 1.004659075055311712e+00
4.307017975646112063e+03 1.006976265918777091e+00
4.307040374373977102e+03 1.004075506984967170e+00
4.307062773218327493e+03 1.006838189989800680e+00
4.307085172179163237e+03 9.993873547557546866e-01
4.307107571256485244e+03 9.984352229212231089e-01
4.307129970450293513e+03 1.002671590584532035e+00
4.307152369760589863e+03 9.948036759986567112e-01
4.307174769187374295e+03 9.959519355669377294e-01
4.307197168730646808e+03 9.969898477308341000e-01
4.307219568390409222e+03 1.002838783745295448e+00
4.307241968166661536e+03 9.999037617214951990e-01
4.307264368059403751e+03 1.000620311493625403e+00
4.307286768068637684e+03 1.002124043162933242e+00
4.307309168194362428e+03 9.999007562532716831e-01
4.307331568436579801e+03 9.995123790831978994e-01
4.307353968795289802e+03 1.000035695278690628e+00
4.307376369270494251e+03 9.976336727450988429e-01
4.307398769862192239e+03 9.968884007015268445e-01
4.307421170570384675e+03 1.002235427981587934e+00
4.307443571395072468e+03 9.989514276082817057e-01
4.307465972336256527e+03 9.938190075119466282e-01
4.307488373393936854e+03 9.952752613970948792e-01
4.307510774568114357e+03 1.000911423285436141e+00
