# Corrected for radial velocity of 20.55 km/s
# 
# star name zetOri, line HEII4200
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-11T04:25:49.979847
# BJD of observation (midpoint)2458402.6866706
# name of fits file: 00897637_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.192733985978792589e+03 1.009229641397121791e+00
4.192755790370623799e+03 1.008294332164912710e+00
4.192777594875848990e+03 1.002937623227392772e+00
4.192799399494468162e+03 1.003777949386770452e+00
4.192821204226483133e+03 1.002100086015644154e+00
4.192843009071893903e+03 9.994349010329167671e-01
4.192864814030701382e+03 1.003372785919839361e+00
4.192886619102906479e+03 1.005864628084301993e+00
4.192908424288508286e+03 1.006746846587487587e+00
4.192930229587507711e+03 1.006096186502468237e+00
4.192952034999907482e+03 1.002613880143718106e+00
4.192973840525706692e+03 1.003289842023970202e+00
4.192995646164905338e+03 1.005976384158368875e+00
4.193017451917504332e+03 1.004874580520123573e+00
4.193039257783505491e+03 1.000717893893795507e+00
4.193061063762906997e+03 9.985626395384424869e-01
4.193082869855712488e+03 9.973437109599050387e-01
4.193104676061920145e+03 9.999704385106655824e-01
4.193126482381531787e+03 1.000823522311268921e+00
4.193148288814547413e+03 1.000941383259325690e+00
4.193170095360967935e+03 1.001115696619431450e+00
4.193191902020794259e+03 9.989372368701108229e-01
4.193213708794025479e+03 9.996370774983110996e-01
4.193235515680663411e+03 9.986240377938327972e-01
4.193257322680708057e+03 1.001231370203931492e+00
4.193279129794162145e+03 1.001473589239886275e+00
4.193300937021022946e+03 1.004512442174751996e+00
4.193322744361293189e+03 1.003392003952950695e+00
4.193344551814972874e+03 1.003320519529086630e+00
4.193366359382062910e+03 1.005353539012906028e+00
4.193388167062563298e+03 1.005576837947323554e+00
4.193409974856475856e+03 1.005289779463465427e+00
4.193431782763797855e+03 1.003611206296313174e+00
4.193453590784534754e+03 1.001168928355927967e+00
4.193475398918683823e+03 1.006094726657498661e+00
4.193497207166245971e+03 1.002985671041925597e+00
4.193519015527223019e+03 1.001814635629264316e+00
4.193540824001614965e+03 1.004876155879396382e+00
4.193562632589421810e+03 1.003146131490047610e+00
4.193584441290644463e+03 1.009448359765906300e+00
4.193606250105284744e+03 9.971038891264399906e-01
4.193628059033340833e+03 9.989496787020736290e-01
4.193649868074815458e+03 1.001714122979932897e+00
4.193671677229707711e+03 1.001288596979766243e+00
4.193693486498020320e+03 1.002481635190213272e+00
4.193715295879750556e+03 1.000720686944590598e+00
4.193737105374902967e+03 9.989562540605598784e-01
4.193758914983473915e+03 9.998993030574836460e-01
4.193780724705467946e+03 1.001042290274599456e+00
4.193802534540882334e+03 1.002810341968669805e+00
4.193824344489719806e+03 1.001620582362253042e+00
4.193846154551980362e+03 1.004194853618856964e+00
4.193867964727664912e+03 1.004700613478120008e+00
4.193889775016773456e+03 1.001648464240664227e+00
4.193911585419306903e+03 1.007159917419170991e+00
4.193933395935266162e+03 1.006563566772916252e+00
4.193955206564649416e+03 1.002555433574001009e+00
4.193977017307462120e+03 1.001489022075362278e+00
4.193998828163699727e+03 1.007469541176689187e+00
4.194020639133366785e+03 1.004247450165030475e+00
4.194042450216460566e+03 9.974930039101403967e-01
4.194064261412983797e+03 1.001415825028885598e+00
4.194086072722937388e+03 9.988298301855791372e-01
4.194107884146320430e+03 1.001373966410017191e+00
4.194129695683134742e+03 1.003151702325897343e+00
4.194151507333379413e+03 1.004050578659740456e+00
4.194173319097056265e+03 1.000067313888987952e+00
4.194195130974166204e+03 9.968006362908125029e-01
4.194216942964709233e+03 1.002247262108838743e+00
4.194238755068685350e+03 1.004313476507972425e+00
4.194260567286096375e+03 9.972745391528177183e-01
4.194282379616942308e+03 9.995233271494606830e-01
4.194304192061223148e+03 1.001958201724611586e+00
4.194326004618939805e+03 1.003221381216782504e+00
4.194347817290093190e+03 1.003367595156831049e+00
4.194369630074683300e+03 1.002755992877280677e+00
4.194391442972711957e+03 1.002766865685026376e+00
4.194413255984180068e+03 1.005529573537962795e+00
4.194435069109084907e+03 1.001711668539887690e+00
4.194456882347430110e+03 1.001726213416512579e+00
4.194478695699216587e+03 1.000379977364444395e+00
4.194500509164442519e+03 1.000836553494175885e+00
4.194522322743110635e+03 1.001822078740134403e+00
4.194544136435220025e+03 9.964468971062191427e-01
4.194565950240772509e+03 1.000423240847259976e+00
4.194587764159767175e+03 1.002385202170754219e+00
4.194609578192205845e+03 9.984937687098591752e-01
4.194631392338089427e+03 1.000403174798117911e+00
4.194653206597417920e+03 9.991144645787229939e-01
4.194675020970191326e+03 9.985237692522321851e-01
