# Corrected for radial velocity of 20.55 km/s
# 
# star name zetOri, line HDELTA
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-12T06:12:39.903623
# BJD of observation (midpoint)2458403.7609477
# name of fits file: 00897772_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.061730602966967581e+03 1.000373057152715628e+00
4.061751726073245209e+03 1.003093915528656455e+00
4.061772849289373426e+03 1.000903889662082991e+00
4.061793972615353596e+03 1.002973035204538288e+00
4.061815096051185719e+03 1.001785049884671652e+00
4.061836219596871160e+03 1.002109505581133098e+00
4.061857343252409464e+03 1.004759720854003557e+00
4.061878467017801995e+03 1.000430500397799127e+00
4.061899590893048753e+03 9.969596397040801916e-01
4.061920714878151102e+03 9.955615073688189876e-01
4.061941838973108588e+03 9.901256029008028703e-01
4.061962963177922575e+03 1.001074072307323037e+00
4.061984087492593062e+03 1.002725452916546356e+00
4.062005211917121869e+03 1.000898452401772110e+00
4.062026336451508087e+03 9.974895304744660907e-01
4.062047461095752624e+03 9.971180111378283861e-01
4.062068585849856845e+03 1.002888496973912913e+00
4.062089710713819841e+03 1.004595194553636217e+00
4.062110835687643430e+03 1.003981617928081382e+00
4.062131960771328522e+03 1.004990765044297296e+00
4.062153085964874208e+03 1.001647087795529245e+00
4.062174211268282306e+03 9.997548993321946353e-01
4.062195336681552817e+03 1.001580196782899446e+00
4.062216462204686195e+03 9.987812154133826059e-01
4.062237587837683350e+03 9.984967791659130620e-01
4.062258713580545191e+03 1.003305533896082347e+00
4.062279839433271718e+03 9.969647527681846366e-01
4.062300965395863386e+03 9.896427731629841018e-01
4.062322091468321105e+03 9.959271045767047470e-01
4.062343217650645329e+03 9.998332587474403343e-01
4.062364343942836513e+03 1.001104152049359097e+00
4.062385470344895566e+03 9.947577958953991439e-01
4.062406596856822944e+03 9.941573281597587686e-01
4.062427723478619100e+03 1.000318886577974631e+00
4.062448850210284945e+03 9.953136689105717139e-01
4.062469977051820024e+03 9.833783705093855909e-01
4.062491104003226610e+03 1.007071846626021339e+00
4.062512231064503339e+03 1.004545110655984397e+00
4.062533358235652031e+03 9.990326002734073452e-01
4.062554485516673140e+03 1.006620623140244142e+00
4.062575612907567120e+03 1.006459058414872487e+00
4.062596740408334426e+03 9.980734744396593250e-01
