# star name zetOri, line HEI4713
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-14T02:45:24.538906
# BJD of observation (midpoint)2458405.6171703
# name of fits file: 00898015_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.701001088679317036e+03 1.001216584537182097e+00
4.701025536323761116e+03 9.984200767526381082e-01
4.701049984095344371e+03 9.944773667945417950e-01
4.701074431994068618e+03 1.000579662485877819e+00
4.701098880019935677e+03 1.002636297703653590e+00
4.701123328172944639e+03 1.002777548619497860e+00
4.701147776453096412e+03 9.974431175906076641e-01
4.701172224860391907e+03 1.000594594900062972e+00
4.701196673394832032e+03 9.954764437143119871e-01
4.701221122056417698e+03 9.949682697298851686e-01
4.701245570845147995e+03 1.001249041634404868e+00
4.701270019761025651e+03 1.002624761168241285e+00
4.701294468804049757e+03 9.980342800464769848e-01
4.701318917974222131e+03 1.002500381612921876e+00
4.701343367271542775e+03 9.968973103718508089e-01
4.701367816696011687e+03 9.966187886401673968e-01
4.701392266247630687e+03 9.979408102552094206e-01
4.701416715926400684e+03 9.954729960326786919e-01
4.701441165732320769e+03 1.000528253686759905e+00
4.701465615665393670e+03 9.948106644298492229e-01
4.701490065725617569e+03 1.002195956686175782e+00
4.701514515912995194e+03 9.928031087085769091e-01
4.701538966227526544e+03 1.002256035186334548e+00
4.701563416669211620e+03 1.002483682474420545e+00
4.701587867238052240e+03 9.971598198987963180e-01
4.701612317934048406e+03 9.973811885524112020e-01
4.701636768757201025e+03 9.925674847322174532e-01
4.701661219707510099e+03 1.000962177721185231e+00
4.701685670784977447e+03 9.994856960388531775e-01
4.701710121989603067e+03 1.000403893642553887e+00
4.701734573321386961e+03 1.002032877643953102e+00
4.701759024780330947e+03 9.984257904392137561e-01
4.701783476366435025e+03 9.978570078276831623e-01
4.701807928079700105e+03 1.000034348575905119e+00
4.701832379920127096e+03 1.003642642367387428e+00
4.701856831887715998e+03 1.002721874325092521e+00
4.701881283982467721e+03 9.983743350051748067e-01
4.701905736204383174e+03 9.970766315332535434e-01
4.701930188553462358e+03 1.000741568735149079e+00
4.701954641029707091e+03 9.980885155226782990e-01
4.701979093633117373e+03 9.994595884298163035e-01
4.702003546363693204e+03 1.002584788004894811e+00
4.702027999221436403e+03 1.000729150420717639e+00
4.702052452206346970e+03 9.981157546290574389e-01
4.702076905318426725e+03 9.999291585452371178e-01
4.702101358557673848e+03 1.001495106279004066e+00
4.702125811924091977e+03 9.966192528923918381e-01
4.702150265417679293e+03 9.957855870856773262e-01
4.702174719038437615e+03 1.000272124711861776e+00
4.702199172786367853e+03 1.004905617775364357e+00
4.702223626661470007e+03 1.002541151649074536e+00
4.702248080663744986e+03 1.002049907564266817e+00
4.702272534793192790e+03 9.941656994397519709e-01
4.702296989049815238e+03 1.004846179672067352e+00
4.702321443433613240e+03 1.001263299536524931e+00
4.702345897944585886e+03 9.994604149712876806e-01
4.702370352582734995e+03 1.001528667958204721e+00
4.702394807348060567e+03 9.988589287542332107e-01
4.702419262240564422e+03 1.001024791227877353e+00
4.702443717260245649e+03 9.974134799055606182e-01
4.702468172407106067e+03 1.002517948175189133e+00
4.702492627681145677e+03 1.000211949112358001e+00
4.702517083082365389e+03 1.001120723398817747e+00
4.702541538610766111e+03 1.002951047691923669e+00
4.702565994266347843e+03 1.007074183016184010e+00
4.702590450049111496e+03 1.003382806205310063e+00
4.702614905959058888e+03 1.003430492907620541e+00
4.702639361996189109e+03 1.004335047174553130e+00
4.702663818160503070e+03 1.002247447458691543e+00
4.702688274452002588e+03 1.001442378547453771e+00
4.702712730870686755e+03 1.003433535917857000e+00
4.702737187416557390e+03 1.001940711020164132e+00
4.702761644089614492e+03 9.999268423374100268e-01
4.702786100889859881e+03 1.004868239668076590e+00
4.702810557817292647e+03 1.002566052332549251e+00
4.702835014871913700e+03 9.991828794832992022e-01
4.702859472053724858e+03 1.000688481220733950e+00
4.702883929362725212e+03 1.000475791236723921e+00
4.702908386798916581e+03 1.004605465615106885e+00
4.702932844362299875e+03 1.003110448744200633e+00
4.702957302052875093e+03 9.984465505742859959e-01
4.702981759870642236e+03 9.966935610800174983e-01
4.703006217815603122e+03 9.956374844226647536e-01
4.703030675887757752e+03 9.980574200463315782e-01
4.703055134087107945e+03 9.998740616243252388e-01
4.703079592413652790e+03 9.898857652245868222e-01
4.703104050867393198e+03 1.001417703998923381e+00
4.703128509448330988e+03 1.003484506271551391e+00
4.703152968156466159e+03 9.968659738839417139e-01
4.703177426991798711e+03 9.986166394263586987e-01
4.703201885954330464e+03 9.979578848690269233e-01
4.703226345044061418e+03 9.940017016716971021e-01
4.703250804260991572e+03 9.953130014531016423e-01
4.703275263605122746e+03 9.993291912266196730e-01
4.703299723076455848e+03 9.988747165099103320e-01
4.703324182674989970e+03 9.946242733302115280e-01
4.703348642400727840e+03 9.970805250452940971e-01
4.703373102253667639e+03 9.990200800230248923e-01
4.703397562233812096e+03 9.980111001504975432e-01
4.703422022341161210e+03 9.941442704328530278e-01
4.703446482575714981e+03 9.968145322466599456e-01
4.703470942937475229e+03 9.969622086990541643e-01
4.703495403426441953e+03 9.981247840059154219e-01
4.703519864042616064e+03 9.936810154283806096e-01
4.703544324785997560e+03 9.937972374001619036e-01
4.703568785656588261e+03 9.945773933949096923e-01
4.703593246654387258e+03 9.913831494122365973e-01
4.703617707779397279e+03 9.920956258996903587e-01
4.703642169031617414e+03 9.978975181973334108e-01
4.703666630411048573e+03 9.978917603372459144e-01
4.703691091917690756e+03 1.005794456358256594e+00
4.703715553551546691e+03 9.908871806872547872e-01
4.703740015312615469e+03 9.985305388491356737e-01
4.703764477200898000e+03 9.970794699319167620e-01
4.703788939216395192e+03 9.951200512515779861e-01
4.703813401359107047e+03 9.967265771577097366e-01
4.703837863629035382e+03 9.957189483115135298e-01
4.703862326026180199e+03 9.903908343784512125e-01
4.703886788550541496e+03 9.975535709031757570e-01
4.703911251202121093e+03 9.988063498566801535e-01
4.703935713980919900e+03 1.000627531996125086e+00
