4.311489999999999782e+03 9.996519255523946823e-01
4.311500000000000000e+03 9.996488437703777707e-01
4.311510000000000218e+03 9.996457598377057607e-01
4.311520000000000437e+03 9.996426739291979224e-01
4.311530000000000655e+03 9.996395862198089732e-01
4.311540000000000873e+03 9.996364968846376264e-01
4.311550000000001091e+03 9.996334060989315873e-01
4.311560000000001310e+03 9.996303140380977670e-01
4.311570000000001528e+03 9.996272208777091661e-01
4.311580000000001746e+03 9.996241267935118691e-01
4.311590000000001965e+03 9.996210319614359241e-01
4.311600000000002183e+03 9.996179365576004505e-01
4.311610000000002401e+03 9.996148407583246298e-01
4.311620000000002619e+03 9.996117447401352551e-01
4.311630000000002838e+03 9.996086486797773896e-01
4.311640000000003056e+03 9.996055527542209163e-01
4.311650000000003274e+03 9.996024571406727510e-01
4.311660000000003492e+03 9.995993620165848359e-01
4.311670000000003711e+03 9.995962675596646863e-01
4.311680000000003929e+03 9.995931739478857159e-01
4.311690000000004147e+03 9.995900813594978951e-01
4.311700000000004366e+03 9.995869899730385200e-01
4.311710000000004584e+03 9.995838999673428704e-01
4.311720000000004802e+03 9.995808115215564227e-01
4.311730000000005020e+03 9.995777248151457295e-01
4.311740000000005239e+03 9.995746400279115207e-01
4.311750000000005457e+03 9.995715573400006937e-01
4.311760000000005675e+03 9.995684769319181928e-01
4.311770000000005894e+03 9.995653989845418863e-01
4.311780000000006112e+03 9.995623236791341126e-01
4.311790000000006330e+03 9.995592511973568906e-01
4.311800000000006548e+03 9.995561817212860189e-01
4.311810000000006767e+03 9.995531154334249546e-01
4.311820000000006985e+03 9.995500525167198003e-01
4.311830000000007203e+03 9.995469931545767350e-01
4.311840000000007421e+03 9.995439375308745600e-01
4.311850000000007640e+03 9.995408858299843491e-01
4.311860000000007858e+03 9.995378382367831049e-01
4.311870000000008076e+03 9.995347949366746310e-01
4.311880000000008295e+03 9.995317561156032982e-01
4.311890000000008513e+03 9.995287219600753614e-01
4.311900000000008731e+03 9.995256926571765010e-01
4.311910000000008949e+03 9.995226683945912516e-01
4.311920000000009168e+03 9.995196493606237631e-01
4.311930000000009386e+03 9.995166357442167859e-01
4.311940000000009604e+03 9.995136277349752074e-01
4.311950000000009823e+03 9.995106255231859249e-01
4.311960000000010041e+03 9.995076292998424927e-01
4.311970000000010259e+03 9.995046392566679927e-01
4.311980000000010477e+03 9.995016555861391261e-01
4.311990000000010696e+03 9.994986784815138581e-01
4.312000000000010914e+03 9.994957081368579521e-01
4.312010000000011132e+03 9.994927447470722814e-01
4.312020000000011350e+03 9.994897885079264688e-01
4.312030000000011569e+03 9.994868396160901947e-01
4.312040000000011787e+03 9.994838982691732765e-01
4.312050000000012005e+03 9.994809646657696334e-01
4.312060000000012224e+03 9.994780390055255648e-01
4.312070000000012442e+03 9.994751214893041746e-01
4.312080000000012660e+03 9.994722123189003771e-01
4.312090000000012878e+03 9.994693116968247359e-01
4.312100000000013097e+03 9.994664198266790534e-01
4.312110000000013315e+03 9.994635369131912306e-01
4.312120000000013533e+03 9.994606631622506843e-01
4.312130000000013752e+03 9.994577987809415420e-01
4.312140000000013970e+03 9.994549439775838318e-01
4.312150000000014188e+03 9.994520989617668993e-01
4.312160000000014406e+03 9.994492639443903759e-01
4.312170000000014625e+03 9.994464391377031465e-01
4.312180000000014843e+03 9.994436247553427632e-01
4.312190000000015061e+03 9.994408210123768566e-01
4.312200000000015280e+03 9.994380281253442133e-01
4.312210000000015498e+03 9.994352463122975205e-01
4.312220000000015716e+03 9.994324757928438885e-01
4.312230000000015934e+03 9.994297167881889266e-01
4.312240000000016153e+03 9.994269695211778215e-01
4.312250000000016371e+03 9.994242342163393023e-01
4.312260000000016589e+03 9.994215110999249418e-01
4.312270000000016807e+03 9.994188003999530112e-01
4.312280000000017026e+03 9.994161023462463378e-01
4.312290000000017244e+03 9.994134171704718295e-01
4.312300000000017462e+03 9.994107451061776670e-01
4.312310000000017681e+03 9.994080863888267219e-01
4.312320000000017899e+03 9.994054412558301959e-01
4.312330000000018117e+03 9.994028099465744885e-01
4.312340000000018335e+03 9.994001927024468435e-01
4.312350000000018554e+03 9.993975897668556652e-01
4.312360000000018772e+03 9.993950013852446190e-01
4.312370000000018990e+03 9.993924278051038446e-01
4.312380000000019209e+03 9.993898692759700664e-01
4.312390000000019427e+03 9.993873260494215982e-01
4.312400000000019645e+03 9.993847983790672407e-01
4.312410000000019863e+03 9.993822865205185257e-01
4.312420000000020082e+03 9.993797907313605178e-01
4.312430000000020300e+03 9.993773112711040740e-01
4.312440000000020518e+03 9.993748484011270028e-01
4.312450000000020736e+03 9.993724023846051185e-01
4.312460000000020955e+03 9.993699734864235351e-01
4.312470000000021173e+03 9.993675619730740811e-01
4.312480000000021391e+03 9.993651681125367281e-01
4.312490000000021610e+03 9.993627921741384812e-01
4.312500000000021828e+03 9.993604344283962826e-01
4.312510000000022046e+03 9.993580951468383766e-01
4.312520000000022264e+03 9.993557746018016941e-01
4.312530000000022483e+03 9.993534730662078092e-01
4.312540000000022701e+03 9.993511908133146937e-01
4.312550000000022919e+03 9.993489281164417148e-01
4.312560000000023138e+03 9.993466852486703189e-01
4.312570000000023356e+03 9.993444624825161826e-01
4.312580000000023574e+03 9.993422600895762731e-01
4.312590000000023792e+03 9.993400783401436005e-01
4.312600000000024011e+03 9.993379175027975458e-01
4.312610000000024229e+03 9.993357778439634354e-01
4.312620000000024447e+03 9.993336596274434713e-01
4.312630000000024665e+03 9.993315631139193522e-01
4.312640000000024884e+03 9.993294885604253608e-01
4.312650000000025102e+03 9.993274362197970273e-01
4.312660000000025320e+03 9.993254063400881515e-01
4.312670000000025539e+03 9.993233991639669522e-01
4.312680000000025757e+03 9.993214149280837955e-01
4.312690000000025975e+03 9.993194538624189383e-01
4.312700000000026193e+03 9.993175161896082903e-01
4.312710000000026412e+03 9.993156021242507459e-01
4.312720000000026630e+03 9.993137118721974188e-01
4.312730000000026848e+03 9.993118456298317742e-01
4.312740000000027067e+03 9.993100035833344386e-01
4.312750000000027285e+03 9.993081859079429030e-01
4.312760000000027503e+03 9.993063927672084512e-01
4.312770000000027721e+03 9.993046243122495342e-01
4.312780000000027940e+03 9.993028806810134723e-01
4.312790000000028158e+03 9.993011619975413762e-01
4.312800000000028376e+03 9.992994683712496107e-01
4.312810000000028595e+03 9.992977998962238040e-01
4.312820000000028813e+03 9.992961566505371707e-01
4.312830000000029031e+03 9.992945386955922604e-01
4.312840000000029249e+03 9.992929460754933491e-01
4.312850000000029468e+03 9.992913788164553557e-01
4.312860000000029686e+03 9.992898369262490643e-01
4.312870000000029904e+03 9.992883203936927528e-01
4.312880000000030122e+03 9.992868291881902287e-01
4.312890000000030341e+03 9.992853632593228230e-01
4.312900000000030559e+03 9.992839225364955613e-01
4.312910000000030777e+03 9.992825069286441764e-01
4.312920000000030996e+03 9.992811163240071792e-01
4.312930000000031214e+03 9.992797505899606580e-01
4.312940000000031432e+03 9.992784095729262406e-01
4.312950000000031650e+03 9.992770930983462252e-01
4.312960000000031869e+03 9.992758009707359834e-01
4.312970000000032087e+03 9.992745329738090820e-01
4.312980000000032305e+03 9.992732888706773453e-01
4.312990000000032524e+03 9.992720684041299650e-01
4.313000000000032742e+03 9.992708712969838869e-01
4.313010000000032960e+03 9.992696972525144661e-01
4.313020000000033178e+03 9.992685459549586202e-01
4.313030000000033397e+03 9.992674170700889258e-01
4.313040000000033615e+03 9.992663102458612112e-01
4.313050000000033833e+03 9.992652251131289853e-01
4.313060000000034051e+03 9.992641612864210376e-01
4.313070000000034270e+03 9.992631183647826543e-01
4.313080000000034488e+03 9.992620959326717900e-01
4.313090000000034706e+03 9.992610935609107514e-01
4.313100000000034925e+03 9.992601108076818450e-01
4.313110000000035143e+03 9.992591472195700986e-01
4.313120000000035361e+03 9.992582023326385121e-01
4.313130000000035579e+03 9.992572756735390582e-01
4.313140000000035798e+03 9.992563667606479960e-01
4.313150000000036016e+03 9.992554751052199480e-01
4.313160000000036234e+03 9.992546002125556326e-01
4.313170000000036453e+03 9.992537415831784786e-01
4.313180000000036671e+03 9.992528987140112395e-01
4.313190000000036889e+03 9.992520710995473898e-01
4.313200000000037107e+03 9.992512582330131954e-01
4.313210000000037326e+03 9.992504596075115764e-01
4.313220000000037544e+03 9.992496747171448757e-01
4.313230000000037762e+03 9.992489030581084286e-01
4.313240000000037980e+03 9.992481441297531575e-01
4.313250000000038199e+03 9.992473974356095301e-01
4.313260000000038417e+03 9.992466624843696632e-01
4.313270000000038635e+03 9.992459387908243507e-01
4.313280000000038854e+03 9.992452258767492435e-01
4.313290000000039072e+03 9.992445232717391823e-01
4.313300000000039290e+03 9.992438305139867971e-01
4.313310000000039508e+03 9.992431471510031527e-01
4.313320000000039727e+03 9.992424727402792195e-01
4.313330000000039945e+03 9.992418068498869488e-01
4.313340000000040163e+03 9.992411490590160650e-01
4.313350000000040382e+03 9.992404989584519059e-01
4.313360000000040600e+03 9.992398561509875377e-01
4.313370000000040818e+03 9.992392202517775823e-01
4.313380000000041036e+03 9.992385908886270984e-01
4.313390000000041255e+03 9.992379677022236173e-01
4.313400000000041473e+03 9.992373503463075624e-01
4.313410000000041691e+03 9.992367384877886005e-01
4.313420000000041910e+03 9.992361318068062603e-01
4.313430000000042128e+03 9.992355299967384807e-01
4.313440000000042346e+03 9.992349327641600887e-01
4.313450000000042564e+03 9.992343398287560907e-01
4.313460000000042783e+03 9.992337509231884463e-01
