# star name zetOri, line HEIHEII4026
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-12T04:43:02.012206
# BJD of observation (midpoint)2458403.6986985
# name of fits file: 00897763_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.014004351421558567e+03 9.983782194617727423e-01
4.014025226326567918e+03 1.001982192332974808e+00
4.014046101340138193e+03 9.950059339104417866e-01
4.014066976462269395e+03 9.859775027918986634e-01
4.014087851692961522e+03 1.000512670733784137e+00
4.014108727032216393e+03 1.005951250054713642e+00
4.014129602480033100e+03 1.001691392740319486e+00
4.014150478036413460e+03 1.003441098947030374e+00
4.014171353701357475e+03 1.003890498535509490e+00
4.014192229474865599e+03 1.003508513210661368e+00
4.014213105356938740e+03 1.005742094758063310e+00
4.014233981347577355e+03 9.962302977767190093e-01
4.014254857446781898e+03 9.983241561421470900e-01
4.014275733654553278e+03 9.969792063293463347e-01
4.014296609970891041e+03 1.009713964219953297e+00
4.014317486395797005e+03 9.996831837991523306e-01
4.014338362929271170e+03 9.927243263893000824e-01
4.014359239571313992e+03 9.966636838203568605e-01
4.014380116321926380e+03 9.936082134901093044e-01
4.014400993181108333e+03 1.004537175467017152e+00
4.014421870148861217e+03 9.830564706959550314e-01
4.014442747225185030e+03 9.979223190138865052e-01
4.014463624410080229e+03 1.005861881625255583e+00
4.014484501703547721e+03 9.975482652938008066e-01
4.014505379105588418e+03 9.898953201853322170e-01
4.014526256616201863e+03 9.925197685438901241e-01
4.014547134235389422e+03 9.938921618761871191e-01
4.014568011963151548e+03 9.900400419648691663e-01
4.014588889799488243e+03 1.006471034983499990e+00
4.014609767744400870e+03 9.961572473800277550e-01
4.014630645797889883e+03 9.958907788539098638e-01
4.014651523959955284e+03 9.990287898598519956e-01
4.014672402230597982e+03 9.959482774585106668e-01
4.014693280609818430e+03 9.980065467786299882e-01
4.014714159097617539e+03 9.919365131521851175e-01
4.014735037693995309e+03 1.004403344671003451e+00
4.014755916398952650e+03 1.003897308958147994e+00
4.014776795212490470e+03 9.930953869964880276e-01
4.014797674134608769e+03 9.976016932384097480e-01
4.014818553165308003e+03 9.968385892667710468e-01
4.014839432304589081e+03 9.992318956270934693e-01
4.014860311552452913e+03 1.000588347690486435e+00
4.014881190908899498e+03 1.001442280754793135e+00
4.014902070373929291e+03 9.989936009507435211e-01
4.014922949947543202e+03 1.003722795447920424e+00
4.014943829629742140e+03 9.952219629545231427e-01
4.014964709420526106e+03 9.887040632028942788e-01
4.014985589319895553e+03 9.969976383588730062e-01
4.015006469327851391e+03 9.993643415976349864e-01
4.015027349444394076e+03 9.950536987469609240e-01
4.015048229669524517e+03 9.969835794523241868e-01
4.015069110003242713e+03 9.943200392720791259e-01
4.015089990445549120e+03 1.001611885265114577e+00
4.015110870996445101e+03 1.009003291161765015e+00
4.015131751655930657e+03 9.884639838100657272e-01
4.015152632424006697e+03 9.877858301291454479e-01
4.015173513300673221e+03 1.005417432838449310e+00
4.015194394285931594e+03 9.971778281751072504e-01
4.015215275379781360e+03 9.952632645167334147e-01
4.015236156582223884e+03 9.906075631136627146e-01
4.015257037893259621e+03 1.015283634002766888e+00
4.015277919312889026e+03 1.003406117330142289e+00
4.015298800841112552e+03 9.921481649814956061e-01
4.015319682477930655e+03 9.917884512758972093e-01
4.015340564223344245e+03 9.969678627825585560e-01
4.015361446077353776e+03 1.004099415502539783e+00
4.015382328039960157e+03 9.942278885996191917e-01
4.015403210111162934e+03 9.940562491160577219e-01
4.015424092290963927e+03 9.998527180636948009e-01
4.015444974579362679e+03 9.971563107373077051e-01
4.015465856976360101e+03 9.931741876418911374e-01
4.015486739481957102e+03 9.967139240698129621e-01
4.015507622096153682e+03 9.924498584073880858e-01
4.015528504818950751e+03 9.989478975737712263e-01
4.015549387650348763e+03 1.005823990972275039e+00
4.015570270590348628e+03 1.001134311423425016e+00
4.015591153638950345e+03 1.004258199848125699e+00
4.015612036796154825e+03 9.944300983505436342e-01
4.015632920061962977e+03 1.003352294161664382e+00
4.015653803436374346e+03 1.009712725938913813e+00
4.015674686919390297e+03 9.983747271426002268e-01
4.015695570511011283e+03 9.983147487676037324e-01
4.015716454211237760e+03 1.000116465840725999e+00
4.015737338020070183e+03 1.004008098930529558e+00
4.015758221937509006e+03 9.997415636069179046e-01
4.015779105963555594e+03 9.989981677225020507e-01
4.015799990098209491e+03 1.005120879930256450e+00
4.015820874341472063e+03 1.002821709155490293e+00
4.015841758693343309e+03 9.954371329283390191e-01
4.015862643153824138e+03 1.000619571871148139e+00
4.015883527722915005e+03 9.949942579104263940e-01
4.015904412400616366e+03 9.964165376320083256e-01
4.015925297186929129e+03 9.919849757369327836e-01
4.015946182081853294e+03 9.872341139125102583e-01
4.015967067085389772e+03 1.003458639130856644e+00
4.015987952197539471e+03 9.964833138003863500e-01
4.016008837418302392e+03 1.004659725957292471e+00
4.016029722747678989e+03 1.002007259393120187e+00
4.016050608185670626e+03 1.001818624576112704e+00
4.016071493732276849e+03 9.988294021692244451e-01
4.016092379387499022e+03 9.960611151439470179e-01
4.016113265151337600e+03 1.004358673315121742e+00
4.016134151023792583e+03 9.952220666562812124e-01
