# star name zetOri, line HEIHEII4026
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-13T06:35:36.061776
# BJD of observation (midpoint)2458404.7769581
# name of fits file: 00897909_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.014004351421558567e+03 1.002989260299138818e+00
4.014025226326567918e+03 1.001102671629896301e+00
4.014046101340138193e+03 9.953943099141276951e-01
4.014066976462269395e+03 1.001451631307318735e+00
4.014087851692961522e+03 1.001214600996768622e+00
4.014108727032216393e+03 9.960396919354941314e-01
4.014129602480033100e+03 9.958636941336954651e-01
4.014150478036413460e+03 9.935078674907674712e-01
4.014171353701357475e+03 1.002214595188446911e+00
4.014192229474865599e+03 9.930749143796363532e-01
4.014213105356938740e+03 9.982717663327527191e-01
4.014233981347577355e+03 9.986920505471436060e-01
4.014254857446781898e+03 9.950600916384327865e-01
4.014275733654553278e+03 9.965418203463956015e-01
4.014296609970891041e+03 9.956449480224419668e-01
4.014317486395797005e+03 1.002602784213951770e+00
4.014338362929271170e+03 1.003435498176318719e+00
4.014359239571313992e+03 1.001797896924584652e+00
4.014380116321926380e+03 9.905220062994750663e-01
4.014400993181108333e+03 9.995275155736856876e-01
4.014421870148861217e+03 1.003836012388805266e+00
4.014442747225185030e+03 9.952837865463777245e-01
4.014463624410080229e+03 1.001353347240107938e+00
4.014484501703547721e+03 9.986089297095618322e-01
4.014505379105588418e+03 1.000856589781507378e+00
4.014526256616201863e+03 9.939927493186883067e-01
4.014547134235389422e+03 1.001365812757607721e+00
4.014568011963151548e+03 1.003494723602292638e+00
4.014588889799488243e+03 9.999416132225813492e-01
4.014609767744400870e+03 9.922025924229308513e-01
4.014630645797889883e+03 9.957488198297005377e-01
4.014651523959955284e+03 9.935076556049600160e-01
4.014672402230597982e+03 9.937715541046632239e-01
4.014693280609818430e+03 9.902973857090391352e-01
4.014714159097617539e+03 9.909618309224672572e-01
4.014735037693995309e+03 1.003954366222922889e+00
4.014755916398952650e+03 1.004642280476617966e+00
4.014776795212490470e+03 1.001324172736479223e+00
4.014797674134608769e+03 9.919484734175300078e-01
4.014818553165308003e+03 9.956058793766944248e-01
4.014839432304589081e+03 1.002018558476898802e+00
4.014860311552452913e+03 1.002065666599256000e+00
4.014881190908899498e+03 9.946004464356099639e-01
4.014902070373929291e+03 9.955825584482023149e-01
4.014922949947543202e+03 9.974776734171720838e-01
4.014943829629742140e+03 9.984385384292204790e-01
4.014964709420526106e+03 1.000530590642893847e+00
4.014985589319895553e+03 9.949496756129390107e-01
4.015006469327851391e+03 9.987368920572734510e-01
4.015027349444394076e+03 1.001038246338537219e+00
4.015048229669524517e+03 1.006137909393752583e+00
4.015069110003242713e+03 1.003695780175673402e+00
4.015089990445549120e+03 9.967750983272294363e-01
4.015110870996445101e+03 9.921233325687557336e-01
4.015131751655930657e+03 9.888875551918887563e-01
4.015152632424006697e+03 1.000941063232378081e+00
4.015173513300673221e+03 9.988824775936171463e-01
4.015194394285931594e+03 9.983996050619239337e-01
4.015215275379781360e+03 9.966293286137777319e-01
4.015236156582223884e+03 9.994173820018950050e-01
4.015257037893259621e+03 9.920215134336589635e-01
