# star name zetOri, line HEII5411
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-15T06:16:00.872652
# BJD of observation (midpoint)2458406.7635159
# name of fits file: 00898175_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
5.390018255721892274e+03 9.988319710067579127e-01
5.390046286613051961e+03 9.989267088458181343e-01
5.390074317649987279e+03 9.982019743241874465e-01
5.390102348832698226e+03 1.005166222505108342e+00
5.390130380161185712e+03 1.002251870770126230e+00
5.390158411635450648e+03 1.002486285654280440e+00
5.390186443255493032e+03 9.952792890602348841e-01
5.390214475021315593e+03 1.003062550656679042e+00
5.390242506932917422e+03 1.000496662089555011e+00
5.390270538990299428e+03 9.998527102445647907e-01
5.390298571193463431e+03 1.001050942531943599e+00
5.390326603542408520e+03 9.970717509470261586e-01
5.390354636037137425e+03 9.954019368033611981e-01
5.390382668677649235e+03 1.002240157388037067e+00
5.390410701463944861e+03 1.003335640743880486e+00
5.390438734396026121e+03 9.968669555965298246e-01
5.390466767473893015e+03 1.001592661640075432e+00
5.390494800697546452e+03 1.000262732556154610e+00
5.390522834066987343e+03 9.934846229386077310e-01
5.390550867582215687e+03 9.998842122506809149e-01
5.390578901243233304e+03 1.006563183413037077e+00
5.390606935050041102e+03 9.975912046728439009e-01
5.390634969002638172e+03 9.973916941656009172e-01
5.390663003101027243e+03 9.967858115739677283e-01
5.390691037345207405e+03 9.926400837918745168e-01
5.390719071735180478e+03 9.995819983467086889e-01
5.390747106270947370e+03 9.901797674044855446e-01
5.390775140952508082e+03 1.002742803962429763e+00
5.390803175779863523e+03 9.918475727303778244e-01
5.390831210753014602e+03 9.973652106981688581e-01
5.390859245871962230e+03 9.999858748662299179e-01
5.390887281136707315e+03 9.985430864083539859e-01
5.390915316547249859e+03 1.002301695468804432e+00
5.390943352103590769e+03 1.001005420929744094e+00
5.390971387805731865e+03 9.966741991554840530e-01
5.390999423653673148e+03 9.971880152970614697e-01
5.391027459647414616e+03 9.927439933814323769e-01
5.391055495786958090e+03 9.935171861291111073e-01
5.391083532072304479e+03 1.006089022507701713e+00
5.391111568503453782e+03 9.987918360601645285e-01
5.391139605080406909e+03 1.000451269411861910e+00
5.391167641803164770e+03 1.001377992061116107e+00
5.391195678671729183e+03 9.930140853340572171e-01
5.391223715686098330e+03 9.966171872369394835e-01
5.391251752846275849e+03 9.991209988641427397e-01
5.391279790152259920e+03 1.001054269465853963e+00
5.391307827604053273e+03 1.003915711094766516e+00
5.391335865201655906e+03 1.004158308364992758e+00
5.391363902945067821e+03 9.992102000020666175e-01
5.391391940834291745e+03 9.991156955216017321e-01
5.391419978869326769e+03 1.001778753845348202e+00
5.391448017050173803e+03 9.973376143529382176e-01
5.391476055376833756e+03 1.000971187073956381e+00
5.391504093849308447e+03 9.991397260886117904e-01
5.391532132467596966e+03 9.988738189591493954e-01
5.391560171231701133e+03 9.965243009480289071e-01
5.391588210141620948e+03 9.956964869297240117e-01
5.391616249197358229e+03 1.000478974072255722e+00
5.391644288398912977e+03 1.000819923271961454e+00
5.391672327746286101e+03 9.948760448296932735e-01
5.391700367239478510e+03 9.977277007406784026e-01
5.391728406878491114e+03 1.003971061199954162e+00
5.391756446663323914e+03 9.943970068510659122e-01
5.391784486593977817e+03 1.003030177558976277e+00
5.391812526670454645e+03 1.003575997195395475e+00
5.391840566892753486e+03 9.981710171177287094e-01
5.391868607260877070e+03 9.983184311886514894e-01
5.391896647774824487e+03 9.988458563725663986e-01
5.391924688434597556e+03 1.001490719501608062e+00
5.391952729240196277e+03 1.008602670720829542e+00
5.391980770191621559e+03 1.005211599175411807e+00
5.392008811288875222e+03 9.955177813417019905e-01
5.392036852531956356e+03 9.918634354907909234e-01
5.392064893920866780e+03 9.972573273322866694e-01
5.392092935455606494e+03 9.978719822704585907e-01
5.392120977136177316e+03 9.978896703175295091e-01
5.392149018962579248e+03 1.003350158429715755e+00
5.392177060934813198e+03 9.979777108886341841e-01
5.392205103052879167e+03 9.936137771353225068e-01
5.392233145316779883e+03 9.985603961869568002e-01
5.392261187726514436e+03 1.000793810096006320e+00
5.392289230282083736e+03 9.975775641569780694e-01
5.392317272983489602e+03 1.000231561091885490e+00
5.392345315830732034e+03 1.003742524012545267e+00
5.392373358823811031e+03 1.000467509597296134e+00
5.392401401962728414e+03 9.993904906606266847e-01
5.392429445247485091e+03 1.000094964066463588e+00
5.392457488678081063e+03 1.003150374767884268e+00
5.392485532254518148e+03 9.998118912801449154e-01
5.392513575976795437e+03 1.002908965356886339e+00
5.392541619844914749e+03 9.950700875030054071e-01
5.392569663858876993e+03 9.952051966355504042e-01
5.392597708018683079e+03 9.984562164007581009e-01
5.392625752324332097e+03 1.000443888742925003e+00
5.392653796775826777e+03 9.897679214506592826e-01
5.392681841373168027e+03 9.977938409089139871e-01
5.392709886116354028e+03 9.964649794632761681e-01
5.392737931005388418e+03 1.001876393778783569e+00
5.392765976040270289e+03 1.003420494813376029e+00
5.392794021221001458e+03 9.982312552383462156e-01
5.392822066547581926e+03 9.936254081714699371e-01
5.392850112020012602e+03 9.984813539570833729e-01
5.392878157638293487e+03 9.981284518846299525e-01
5.392906203402427309e+03 1.001688452783698002e+00
5.392934249312413158e+03 1.000583275027966179e+00
5.392962295368251944e+03 1.004358978162097404e+00
5.392990341569945485e+03 1.006318242512937777e+00
