# star name zetOri, line HEII5411
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-13T02:20:30.417249
# BJD of observation (midpoint)2458404.599795
# name of fits file: 00897882_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
5.390018255721892274e+03 1.001490123107517949e+00
5.390046286613051961e+03 9.971086599090445146e-01
5.390074317649987279e+03 9.964448511615384696e-01
5.390102348832698226e+03 1.002381236157556366e+00
5.390130380161185712e+03 9.967406511316515560e-01
5.390158411635450648e+03 1.001115287778856056e+00
5.390186443255493032e+03 1.002954510007317612e+00
5.390214475021315593e+03 1.000755420015396968e+00
5.390242506932917422e+03 1.001793582843355290e+00
5.390270538990299428e+03 9.980128704236922443e-01
5.390298571193463431e+03 9.992464390204900404e-01
5.390326603542408520e+03 1.005888504751515367e+00
5.390354636037137425e+03 1.001742052651822812e+00
5.390382668677649235e+03 9.954190473402303452e-01
5.390410701463944861e+03 9.984983746903932644e-01
5.390438734396026121e+03 1.003863318858358111e+00
5.390466767473893015e+03 1.004238479569163012e+00
5.390494800697546452e+03 9.985014806797996023e-01
5.390522834066987343e+03 9.974068126141776292e-01
5.390550867582215687e+03 9.982216941975362579e-01
5.390578901243233304e+03 9.996089323109546010e-01
5.390606935050041102e+03 9.987827590072230199e-01
5.390634969002638172e+03 9.985019911496428868e-01
5.390663003101027243e+03 9.999137196805999439e-01
5.390691037345207405e+03 9.996686934739231756e-01
5.390719071735180478e+03 9.981789775129037423e-01
5.390747106270947370e+03 9.952916891732767057e-01
5.390775140952508082e+03 9.936666083675966821e-01
5.390803175779863523e+03 9.962950894889486264e-01
5.390831210753014602e+03 9.987151343720265251e-01
5.390859245871962230e+03 9.976302905256813069e-01
5.390887281136707315e+03 9.996634186104603748e-01
5.390915316547249859e+03 9.956820961682832927e-01
5.390943352103590769e+03 9.946665723828619354e-01
5.390971387805731865e+03 9.976899445635248886e-01
5.390999423653673148e+03 1.004630656165446556e+00
5.391027459647414616e+03 1.000299692268013851e+00
5.391055495786958090e+03 9.982253561788688723e-01
5.391083532072304479e+03 1.002412291120190924e+00
5.391111568503453782e+03 9.989840626779853405e-01
5.391139605080406909e+03 1.002890151500128280e+00
5.391167641803164770e+03 1.002238774854348202e+00
5.391195678671729183e+03 9.957563569602697617e-01
5.391223715686098330e+03 1.001150306648717958e+00
5.391251752846275849e+03 1.003951502839367738e+00
5.391279790152259920e+03 9.980042145397191033e-01
5.391307827604053273e+03 1.001321827482376525e+00
5.391335865201655906e+03 1.005234457315060448e+00
5.391363902945067821e+03 1.002564784102072393e+00
5.391391940834291745e+03 1.000475728595024538e+00
5.391419978869326769e+03 9.973952443314846317e-01
5.391448017050173803e+03 9.971775636014541533e-01
5.391476055376833756e+03 1.000398910983228085e+00
5.391504093849308447e+03 1.000287357581219672e+00
5.391532132467596966e+03 9.951091007247564457e-01
5.391560171231701133e+03 9.956657626031453212e-01
5.391588210141620948e+03 1.001932298360181717e+00
5.391616249197358229e+03 1.001187041212091788e+00
5.391644288398912977e+03 9.972036880876230525e-01
5.391672327746286101e+03 9.950610082272020041e-01
5.391700367239478510e+03 9.976879949181931551e-01
5.391728406878491114e+03 9.982788665939897887e-01
5.391756446663323914e+03 9.976898820213100372e-01
5.391784486593977817e+03 1.000435350565525461e+00
5.391812526670454645e+03 9.950233492363707022e-01
5.391840566892753486e+03 9.984369124414380625e-01
5.391868607260877070e+03 9.988104257087392357e-01
5.391896647774824487e+03 9.998465493145061167e-01
5.391924688434597556e+03 9.987829917325379281e-01
5.391952729240196277e+03 9.944251887348154462e-01
5.391980770191621559e+03 9.959051157339126048e-01
5.392008811288875222e+03 1.002576663165581250e+00
5.392036852531956356e+03 1.004245983565271061e+00
5.392064893920866780e+03 1.003539603819249004e+00
5.392092935455606494e+03 1.003738301881701878e+00
5.392120977136177316e+03 1.004481312460726361e+00
5.392149018962579248e+03 9.991806461733471201e-01
5.392177060934813198e+03 9.992801761298367724e-01
5.392205103052879167e+03 9.964090518176198508e-01
5.392233145316779883e+03 9.962669124266000376e-01
5.392261187726514436e+03 1.001792510099998923e+00
5.392289230282083736e+03 9.985591873060606360e-01
5.392317272983489602e+03 9.976206291058048459e-01
5.392345315830732034e+03 1.000171232194772220e+00
5.392373358823811031e+03 9.989406099880014933e-01
5.392401401962728414e+03 9.986033106101190882e-01
5.392429445247485091e+03 9.971857924344257329e-01
5.392457488678081063e+03 9.979853299983720838e-01
5.392485532254518148e+03 1.000735172058446754e+00
5.392513575976795437e+03 9.991652841281480901e-01
5.392541619844914749e+03 9.973771752670701485e-01
5.392569663858876993e+03 9.967840594743874183e-01
5.392597708018683079e+03 9.989302440511350634e-01
5.392625752324332097e+03 9.986435503411839054e-01
5.392653796775826777e+03 9.973463558492784431e-01
5.392681841373168027e+03 9.988518633899141630e-01
5.392709886116354028e+03 9.985867631269524924e-01
5.392737931005388418e+03 1.000708296097680305e+00
5.392765976040270289e+03 9.989591470321741440e-01
5.392794021221001458e+03 9.936679747911481009e-01
5.392822066547581926e+03 9.984795053625776795e-01
5.392850112020012602e+03 1.001662084070989778e+00
5.392878157638293487e+03 1.003514352754706351e+00
5.392906203402427309e+03 1.004275746667806724e+00
