# Corrected for radial velocity of 20.55 km/s
# 
# star name zetOri, line HEIHEII4026
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-15T04:32:02.622712
# BJD of observation (midpoint)2458406.6913082
# name of fits file: 00898167_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
4.013729201773125169e+03 1.002060022375610426e+00
4.013750075247213317e+03 1.001567622182033990e+00
4.013770948829855570e+03 9.904195466620552279e-01
4.013791822521051017e+03 9.985256570014386934e-01
4.013812696320799660e+03 9.948186534986240837e-01
4.013833570229103771e+03 1.012097768068995984e+00
4.013854444245962441e+03 1.009119750511781932e+00
4.013875318371377489e+03 1.003775854281955038e+00
4.013896192605348460e+03 9.994212114722608176e-01
4.013917066947875810e+03 1.002158094340371841e+00
4.013937941398961357e+03 1.004036742026871654e+00
4.013958815958604646e+03 1.001540868449676491e+00
4.013979690626806132e+03 9.925523283500223837e-01
4.014000565403567634e+03 9.916422912111338972e-01
4.014021440288887334e+03 9.974149057594129397e-01
4.014042315282768413e+03 9.995505242244792088e-01
4.014063190385209964e+03 9.987572835816911354e-01
4.014084065596212895e+03 9.952061495442542371e-01
4.014104940915777661e+03 1.004479885943317718e+00
4.014125816343904717e+03 1.002533056823508906e+00
4.014146691880595426e+03 9.987748570851083807e-01
4.014167567525849790e+03 9.957384386210198501e-01
4.014188443279667354e+03 9.998363927301898713e-01
4.014209319142050390e+03 1.010861088301717281e+00
4.014230195112998899e+03 1.003775244671740285e+00
4.014251071192512882e+03 1.003995030076990869e+00
4.014271947380593701e+03 9.951734655935396967e-01
4.014292823677241358e+03 9.914958294977557207e-01
4.014313700082456307e+03 1.000824756533329030e+00
4.014334576596239458e+03 1.001302750728956026e+00
4.014355453218591720e+03 1.001474834165485994e+00
4.014376329949513092e+03 9.933791274394095927e-01
4.014397206789004031e+03 9.952524965088775932e-01
4.014418083737065444e+03 9.970884313167689417e-01
4.014438960793698243e+03 9.963408298917642014e-01
4.014459837958901971e+03 1.003907250656593586e+00
4.014480715232677994e+03 9.924168726216580083e-01
4.014501592615026766e+03 9.956980532969528230e-01
4.014522470105948742e+03 9.980945043856601639e-01
4.014543347705444376e+03 9.905698490549225133e-01
4.014564225413514123e+03 9.906554890354012377e-01
4.014585103230159348e+03 9.998924987933018871e-01
4.014605981155380050e+03 1.006361072731129847e+00
4.014626859189176230e+03 9.973066743740982565e-01
4.014647737331549251e+03 1.014926249473508735e+00
4.014668615582500024e+03 9.945609731123572494e-01
4.014689493942028093e+03 9.874527927545000416e-01
4.014710372410134369e+03 9.927677544356914296e-01
4.014731250986819305e+03 1.000487038018043284e+00
4.014752129672083811e+03 9.976856774773348313e-01
4.014773008465928797e+03 9.900127079509227768e-01
4.014793887368353808e+03 9.903459434525370142e-01
4.014814766379359753e+03 9.984237361254112431e-01
4.014835645498947997e+03 9.945619972474972759e-01
4.014856524727118085e+03 1.003814636081751477e+00
4.014877404063871381e+03 9.944627954388066682e-01
4.014898283509207431e+03 9.995880003470531960e-01
4.014919163063128053e+03 1.003173010253487929e+00
4.014940042725632793e+03 9.968502254425372078e-01
4.014960922496722560e+03 9.978520516965109222e-01
4.014981802376398264e+03 9.989820862223897091e-01
4.015002682364660359e+03 9.939772883349482502e-01
4.015023562461508845e+03 9.993499772661247338e-01
4.015044442666944633e+03 1.002106346138084580e+00
4.015065322980968631e+03 9.960023305810954408e-01
4.015086203403580839e+03 1.000108670564037405e+00
4.015107083934782622e+03 9.944036087488865583e-01
4.015127964574573070e+03 1.000727391754513640e+00
4.015148845322954458e+03 1.003351455882392829e+00
4.015169726179926329e+03 1.000174482951904364e+00
4.015190607145489139e+03 1.010778911025513205e+00
4.015211488219644252e+03 1.009939053719671076e+00
4.015232369402391669e+03 9.962522783671339255e-01
4.015253250693731843e+03 9.925581769163128731e-01
4.015274132093665685e+03 9.953535222408795846e-01
4.015295013602193649e+03 1.011107317153978613e+00
4.015315895219316189e+03 1.003054129499772129e+00
4.015336776945034217e+03 9.926851037522824717e-01
4.015357658779348185e+03 9.952846350278522491e-01
4.015378540722258094e+03 1.003239217349521040e+00
4.015399422773765309e+03 9.969086105596715042e-01
4.015420304933869829e+03 1.005825134577359670e+00
4.015441187202572564e+03 1.007811279757135914e+00
4.015462069579873969e+03 9.913829334050725528e-01
4.015482952065774043e+03 9.945504973963700257e-01
4.015503834660274151e+03 9.984258035079741633e-01
4.015524717363374748e+03 1.005691004563423308e+00
4.015545600175076288e+03 9.965014393909679136e-01
4.015566483095378771e+03 1.002320615504650458e+00
4.015587366124284017e+03 1.001862558009653181e+00
4.015608249261791570e+03 1.002228756581575508e+00
4.015629132507901886e+03 1.006606887836215547e+00
4.015650015862616328e+03 1.002228263816838494e+00
4.015670899325934897e+03 1.000676992269480925e+00
4.015691782897858047e+03 1.005937981185927699e+00
4.015712666578387598e+03 1.000473224947352691e+00
4.015733550367522184e+03 1.007742125250871812e+00
4.015754434265263171e+03 1.005369972271737522e+00
4.015775318271611923e+03 9.966871151188185785e-01
4.015796202386567984e+03 1.003566765361312285e+00
4.015817086610132264e+03 1.005046353474474463e+00
4.015837970942305674e+03 1.004206943623300541e+00
4.015858855383087757e+03 1.006028128396675214e+00
4.015879739932480334e+03 1.000180000431868388e+00
4.015900624590483403e+03 1.003395916285941158e+00
4.015921509357097420e+03 9.969087868619130877e-01
4.015942394232322840e+03 9.980912662030566596e-01
4.015963279216161027e+03 1.015950673259655046e+00
4.015984164308611525e+03 1.002058643761175816e+00
4.016005049509675246e+03 9.977559361232326562e-01
4.016025934819353097e+03 9.981582023549369076e-01
4.016046820237645079e+03 1.020198495590278531e+00
4.016067705764552557e+03 1.018862959955586955e+00
4.016088591400075074e+03 1.000548284598024029e+00
4.016109477144213997e+03 1.002204968416795516e+00
4.016130362996969779e+03 1.011165243868299868e+00
4.016151248958342876e+03 9.966358271305330030e-01
4.016172135028333287e+03 1.002341473784943204e+00
4.016193021206942376e+03 9.971124984084450693e-01
4.016213907494171053e+03 1.012735810692138916e+00
4.016234793890018409e+03 9.992429985525503877e-01
4.016255680394486262e+03 9.938310529367717638e-01
4.016276567007574613e+03 1.003611720628603488e+00
4.016297453729283916e+03 9.975356266888651957e-01
4.016318340559615081e+03 1.003748760278481589e+00
4.016339227498569016e+03 1.003971225854183524e+00
4.016360114546146178e+03 9.979141926032535359e-01
4.016381001702346111e+03 1.004310940672036967e+00
4.016401888967170180e+03 1.007321832899677583e+00
4.016422776340619293e+03 1.008610402563722364e+00
4.016443663822692997e+03 1.004115582327074874e+00
4.016464551413392655e+03 9.973388682798031146e-01
4.016485439112718723e+03 9.912360811164542262e-01
4.016506326920671654e+03 9.897408416379388507e-01
4.016527214837251904e+03 9.929965584862623373e-01
4.016548102862460382e+03 9.950030706820282012e-01
4.016568990996297543e+03 9.976633265648169324e-01
4.016589879238763388e+03 1.002142052565974328e+00
4.016610767589858824e+03 1.006858475876259318e+00
4.016631656049585217e+03 9.989581034817168748e-01
4.016652544617942112e+03 9.961270307059577611e-01
4.016673433294930419e+03 9.914623717639357015e-01
4.016694322080550137e+03 9.987935344590690434e-01
