# Corrected for radial velocity of 20.55 km/s
# 
# star name zetOri, line HALPHA
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-12T03:00:28.387682
# BJD of observation (midpoint)2458403.6274701
# name of fits file: 00897756_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
6.537563753249107322e+03 1.002926025311089209e+00
6.537597751972178230e+03 9.958170675632634916e-01
6.537631750872058547e+03 9.947118012570906886e-01
6.537665749948750999e+03 1.000355063532422983e+00
6.537699749202255589e+03 9.978205424731375617e-01
6.537733748632575043e+03 1.004116913000541622e+00
6.537767748239709363e+03 1.002263829400525941e+00
6.537801748023658547e+03 9.973813659442658519e-01
6.537835747984424415e+03 1.001943267092002765e+00
6.537869748122007877e+03 1.002845543874245404e+00
6.537903748436409842e+03 1.004254925994039427e+00
6.537937748927631219e+03 1.002992849929279728e+00
6.537971749595672918e+03 9.980401181491864726e-01
6.538005750440534939e+03 9.984570978691871268e-01
6.538039751462219101e+03 9.971805934234372337e-01
6.538073752660725404e+03 9.976880851431140229e-01
6.538107754036057486e+03 9.962004917415285821e-01
6.538141755588213528e+03 9.967253861896459011e-01
6.538175757317194439e+03 1.003601147840864849e+00
6.538209759223003857e+03 1.003552613033046770e+00
6.538243761305639055e+03 9.980391638229524354e-01
6.538277763565102759e+03 9.996596674988362796e-01
6.538311766001397700e+03 1.000172996940918768e+00
6.538345768614521148e+03 1.001840405574238702e+00
6.538379771404475832e+03 1.000789184826507583e+00
6.538413774371264481e+03 9.955018598644942429e-01
6.538447777514884365e+03 9.972644252071647397e-01
6.538481780835338213e+03 1.001037747500553188e+00
6.538515784332627845e+03 1.002143532267671278e+00
6.538549788006753261e+03 9.967095000153234352e-01
6.538583791857715369e+03 1.006437566412425433e+00
6.538617795885515079e+03 9.979520881294928758e-01
6.538651800090153301e+03 9.896392889198682985e-01
6.538685804471630945e+03 1.000235776634081253e+00
6.538719809029948919e+03 1.002255787498269379e+00
6.538753813765108134e+03 1.003281332820867844e+00
6.538787818677110408e+03 1.004321594095717307e+00
6.538821823765954832e+03 1.005061612124454440e+00
6.538855829031643225e+03 1.002790848851897954e+00
6.538889834474178315e+03 9.890159103002804653e-01
6.538923840093558283e+03 9.947649855635509741e-01
6.538957845889784949e+03 1.003027987817102229e+00
6.538991851862859221e+03 1.001004161314324792e+00
6.539025858012782919e+03 9.933987661827972104e-01
6.539059864339556043e+03 9.927435023526361979e-01
6.539093870843179502e+03 9.949600155713604899e-01
6.539127877523654206e+03 9.945004156241145088e-01
6.539161884380981064e+03 9.996597113197684958e-01
6.539195891415161896e+03 1.008799066327134897e+00
6.539229898626196700e+03 1.001248793442177432e+00
6.539263906014087297e+03 1.000556241795885759e+00
6.539297913578832777e+03 9.977307567963277224e-01
6.539331921320435868e+03 9.984852870207897579e-01
6.539365929238897479e+03 9.985470345065046160e-01
6.539399937334216702e+03 9.971276524609263836e-01
6.539433945606396264e+03 9.975291467182948457e-01
6.539467954055436167e+03 9.972630471690925313e-01
6.539501962681338227e+03 9.943592332862557504e-01
6.539535971484102447e+03 9.989209166348169688e-01
6.539569980463729735e+03 1.001347047804816537e+00
6.539603989620221910e+03 9.999430774908887321e-01
6.539637998953578972e+03 1.003394933873769324e+00
6.539672008463802740e+03 1.006835559765669963e+00
6.539706018150893215e+03 9.993519546475395643e-01
6.539740028014852214e+03 1.002090696258203462e+00
6.539774038055679739e+03 9.989538604378400688e-01
6.539808048273376698e+03 1.001477484394730721e+00
6.539842058667944002e+03 9.925613231090282262e-01
6.539876069239384378e+03 9.950331914029747482e-01
6.539910079987696918e+03 1.002126918160880065e+00
6.539944090912883439e+03 1.003942514239758887e+00
6.539978102014943033e+03 1.003726772412586010e+00
6.540012113293879338e+03 9.973006133699632292e-01
6.540046124749690534e+03 1.005904307919499807e+00
6.540080136382380260e+03 9.989750296141620689e-01
6.540114148191947606e+03 1.001650387893993743e+00
6.540148160178394392e+03 1.006323049374873380e+00
6.540182172341720616e+03 1.003016866859317568e+00
6.540216184681928098e+03 9.989516857185848364e-01
6.540250197199016839e+03 1.003099933670245969e+00
6.540284209892988656e+03 1.004130236892801564e+00
6.540318222763844460e+03 1.002410196275861809e+00
6.540352235811584251e+03 1.009018950915635759e+00
6.540386249036209847e+03 1.005095885519151189e+00
6.540420262437722158e+03 1.001379885141051584e+00
6.540454276016121185e+03 9.946592644510228176e-01
6.540488289771408745e+03 9.914416178530994772e-01
6.540522303703585749e+03 9.946921881501313845e-01
6.540556317812653106e+03 9.970500689017226525e-01
6.540590332098610816e+03 9.922847263739635881e-01
6.540624346561460698e+03 1.005277325530927968e+00
6.540658361201202752e+03 1.000523511695226686e+00
6.540692376017838797e+03 1.006209020533150644e+00
6.540726391011369742e+03 1.000837452005403971e+00
6.540760406181797407e+03 9.950959603202140791e-01
6.540794421529120882e+03 9.978736459245671764e-01
6.540828437053341077e+03 9.983508276792381064e-01
6.540862452754459810e+03 9.971752488140546156e-01
6.540896468632478900e+03 1.001294859130311243e+00
6.540930484687396529e+03 9.983335406354315600e-01
6.540964500919217244e+03 1.001132564015116966e+00
6.540998517327938316e+03 1.005161136320695370e+00
6.541032533913563384e+03 1.003515110208476058e+00
6.541066550676091538e+03 1.003055123481705335e+00
6.541100567615526415e+03 1.005581443595371383e+00
6.541134584731865289e+03 1.003396277565847372e+00
6.541168602025110886e+03 9.998156164083717989e-01
6.541202619495264116e+03 1.001911780121194973e+00
6.541236637142325890e+03 1.007715715301240822e+00
6.541270654966298025e+03 9.969322678026419915e-01
6.541304672967179613e+03 9.940021046324524212e-01
6.541338691144972472e+03 9.986420226785531762e-01
6.541372709499676603e+03 1.000307354039411400e+00
6.541406728031294733e+03 1.000290470101100615e+00
6.541440746739827773e+03 1.001915631768813375e+00
6.541474765625274813e+03 1.001025012741004971e+00
6.541508784687637672e+03 1.000055538568983104e+00
6.541542803926917259e+03 9.967563184604147919e-01
6.541576823343114484e+03 9.936450878508272799e-01
6.541610842936230256e+03 1.000201720313697029e+00
6.541644862706266395e+03 1.001041005703746878e+00
6.541678882653222900e+03 9.993208162890122592e-01
6.541712902777099771e+03 1.006913680929846899e+00
6.541746923077899737e+03 1.006305437623501442e+00
6.541780943555622798e+03 9.976167013473331568e-01
6.541814964210268954e+03 1.001797918186824621e+00
6.541848985041841843e+03 9.997440457012273241e-01
6.541883006050340555e+03 1.001680284327807202e+00
6.541917027235765090e+03 9.993064580017830822e-01
6.541951048598117268e+03 9.953148715877551123e-01
6.541985070137398907e+03 9.978261006761268703e-01
6.542019091853610007e+03 1.001755277207051709e+00
6.542053113746752388e+03 1.001775153265930252e+00
6.542087135816825139e+03 1.002919349084253842e+00
