# Corrected for radial velocity of 20.55 km/s
# 
# star name zetOri, line HALPHA
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-11T04:29:31.189689
# BJD of observation (midpoint)2458402.6892312
# name of fits file: 00897638_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
6.537563753249107322e+03 1.003269722279957810e+00
6.537597751972178230e+03 1.003008364298346722e+00
6.537631750872058547e+03 9.940585918823532374e-01
6.537665749948750999e+03 9.941669751882327155e-01
6.537699749202255589e+03 9.963285927716993839e-01
6.537733748632575043e+03 9.989051979659898661e-01
6.537767748239709363e+03 1.000502432707674583e+00
6.537801748023658547e+03 1.004134284119432508e+00
6.537835747984424415e+03 1.004854117876613495e+00
6.537869748122007877e+03 1.006841351470181056e+00
6.537903748436409842e+03 1.006606904194615293e+00
6.537937748927631219e+03 1.007792652034522840e+00
6.537971749595672918e+03 1.004626762070477630e+00
6.538005750440534939e+03 1.001882160900144481e+00
6.538039751462219101e+03 1.004837071770015022e+00
6.538073752660725404e+03 1.000803001804976056e+00
6.538107754036057486e+03 9.975397293226941908e-01
6.538141755588213528e+03 1.003175244632511065e+00
6.538175757317194439e+03 1.003962268443015393e+00
6.538209759223003857e+03 1.001706620485902199e+00
6.538243761305639055e+03 1.001104209135299961e+00
6.538277763565102759e+03 9.975176934072899071e-01
6.538311766001397700e+03 9.954297191442157411e-01
6.538345768614521148e+03 9.959782818095028745e-01
6.538379771404475832e+03 9.969912879849656129e-01
6.538413774371264481e+03 9.992019661825590759e-01
6.538447777514884365e+03 9.957995443851234141e-01
6.538481780835338213e+03 9.932697265133345610e-01
6.538515784332627845e+03 9.941138859851174070e-01
6.538549788006753261e+03 9.981358010567170647e-01
6.538583791857715369e+03 1.004077109983541272e+00
6.538617795885515079e+03 1.001002895821652361e+00
6.538651800090153301e+03 1.001059775130099583e+00
6.538685804471630945e+03 1.006504336618635698e+00
6.538719809029948919e+03 9.994013005764169622e-01
6.538753813765108134e+03 9.936033338534808745e-01
6.538787818677110408e+03 9.957129551138240720e-01
6.538821823765954832e+03 9.989773928472232001e-01
6.538855829031643225e+03 1.000159594505310334e+00
6.538889834474178315e+03 1.001109787701773612e+00
6.538923840093558283e+03 9.954317611401353183e-01
6.538957845889784949e+03 9.977111263148656928e-01
6.538991851862859221e+03 9.994676203591214003e-01
6.539025858012782919e+03 9.961953846203003282e-01
6.539059864339556043e+03 9.984763182685043592e-01
6.539093870843179502e+03 9.998964709175840460e-01
6.539127877523654206e+03 9.972936463833443899e-01
6.539161884380981064e+03 9.995001654327997365e-01
6.539195891415161896e+03 9.977762986110438881e-01
6.539229898626196700e+03 1.003530820594679129e+00
6.539263906014087297e+03 1.003232454514328520e+00
6.539297913578832777e+03 9.997489518059244906e-01
6.539331921320435868e+03 9.979403016351697797e-01
6.539365929238897479e+03 9.990000888929360112e-01
6.539399937334216702e+03 9.956160850516343475e-01
6.539433945606396264e+03 9.941003684950431296e-01
6.539467954055436167e+03 9.994395785331356974e-01
6.539501962681338227e+03 9.910052972589566966e-01
6.539535971484102447e+03 9.974827307559334111e-01
6.539569980463729735e+03 9.975955267373566304e-01
6.539603989620221910e+03 9.944880587679694184e-01
6.539637998953578972e+03 9.987827359120783344e-01
6.539672008463802740e+03 9.995619442064515026e-01
6.539706018150893215e+03 9.952911635949802660e-01
6.539740028014852214e+03 1.002314214257981728e+00
6.539774038055679739e+03 1.001586332619687880e+00
6.539808048273376698e+03 9.988818062190081282e-01
6.539842058667944002e+03 9.951294804212357237e-01
6.539876069239384378e+03 9.964289687078629054e-01
6.539910079987696918e+03 9.990373518284465515e-01
6.539944090912883439e+03 1.002333157054869917e+00
6.539978102014943033e+03 1.003728566255943422e+00
6.540012113293879338e+03 1.002753367001051998e+00
6.540046124749690534e+03 1.001969099189027101e+00
6.540080136382380260e+03 1.004398240993052749e+00
6.540114148191947606e+03 1.001390969826335464e+00
6.540148160178394392e+03 1.001743864091916292e+00
6.540182172341720616e+03 1.003845850996378575e+00
6.540216184681928098e+03 1.005297401753399766e+00
6.540250197199016839e+03 1.002177409717946555e+00
6.540284209892988656e+03 9.963999273837683690e-01
6.540318222763844460e+03 9.964529843755419725e-01
6.540352235811584251e+03 1.000139512519947482e+00
6.540386249036209847e+03 1.006080477471372969e+00
6.540420262437722158e+03 1.002811708703155391e+00
6.540454276016121185e+03 9.976918347259434716e-01
6.540488289771408745e+03 9.983360413203545836e-01
6.540522303703585749e+03 9.961732369508894402e-01
6.540556317812653106e+03 9.921728611671026821e-01
6.540590332098610816e+03 9.998895459426130339e-01
6.540624346561460698e+03 9.991965050346640620e-01
6.540658361201202752e+03 1.000117362706670177e+00
6.540692376017838797e+03 1.004382433071782321e+00
6.540726391011369742e+03 1.006119750689848935e+00
6.540760406181797407e+03 1.002679770198700027e+00
6.540794421529120882e+03 9.993719968744749771e-01
6.540828437053341077e+03 9.990903247479664406e-01
6.540862452754459810e+03 9.997848842879214493e-01
6.540896468632478900e+03 1.002075009262924921e+00
6.540930484687396529e+03 1.000289615481562810e+00
6.540964500919217244e+03 9.989354859547009413e-01
6.540998517327938316e+03 9.978533620576790497e-01
6.541032533913563384e+03 9.977582333047636531e-01
6.541066550676091538e+03 1.001839862820853799e+00
6.541100567615526415e+03 1.005342327950491832e+00
6.541134584731865289e+03 1.001588253362888814e+00
6.541168602025110886e+03 9.966682069074651595e-01
6.541202619495264116e+03 1.001674324067945321e+00
6.541236637142325890e+03 1.000500588563173032e+00
6.541270654966298025e+03 1.001788017597049940e+00
6.541304672967179613e+03 9.994599584177709106e-01
6.541338691144972472e+03 1.003585841488099151e+00
6.541372709499676603e+03 1.004213586089723220e+00
6.541406728031294733e+03 1.000302829278091110e+00
6.541440746739827773e+03 1.002868451505058323e+00
6.541474765625274813e+03 1.003664539590956251e+00
6.541508784687637672e+03 1.000601770149249115e+00
6.541542803926917259e+03 9.987196850472305210e-01
6.541576823343114484e+03 1.000246934873383120e+00
6.541610842936230256e+03 1.002129162242846983e+00
6.541644862706266395e+03 9.988945216471075694e-01
6.541678882653222900e+03 1.000297922969199504e+00
6.541712902777099771e+03 1.006039128586573073e+00
6.541746923077899737e+03 1.004915981290319893e+00
6.541780943555622798e+03 1.007498977318120659e+00
6.541814964210268954e+03 1.004334408152448121e+00
6.541848985041841843e+03 1.006603852657138809e+00
6.541883006050340555e+03 1.003669287134248078e+00
6.541917027235765090e+03 1.002504905264883561e+00
6.541951048598117268e+03 1.001386745112311738e+00
6.541985070137398907e+03 1.001179830439762108e+00
6.542019091853610007e+03 1.003848232019217912e+00
6.542053113746752388e+03 1.003912933781594852e+00
6.542087135816825139e+03 1.003748428055730058e+00
6.542121158063830080e+03 9.973929043375435732e-01
6.542155180487769940e+03 9.951724530440624328e-01
6.542189203088642898e+03 9.969748884032750835e-01
6.542223225866451685e+03 9.962227161468103498e-01
6.542257248821196299e+03 9.997767518637030726e-01
6.542291271952877651e+03 1.002624047626885506e+00
6.542325295261496649e+03 9.927522746805015341e-01
6.542359318747055113e+03 9.804851079098861888e-01
6.542393342409553043e+03 9.707405646367002205e-01
6.542427366248992257e+03 9.725493455355824768e-01
6.542461390265372756e+03 9.828734415606023012e-01
6.542495414458695450e+03 9.973665153554764906e-01
6.542529438828962157e+03 1.001251751158140246e+00
6.542563463376172876e+03 1.002793797036414691e+00
6.542597488100328519e+03 1.006987146001599109e+00
6.542631513001430903e+03 1.003002115840059938e+00
6.542665538079480939e+03 9.995907264310976981e-01
6.542699563334477716e+03 1.000477625760768152e+00
6.542733588766423964e+03 1.006884262569428090e+00
6.542767614375320591e+03 1.006445749044043270e+00
6.542801640161167597e+03 1.005464924282452044e+00
6.542835666123966803e+03 1.007773860637423136e+00
6.542869692263718207e+03 1.003541068109869983e+00
6.542903718580423629e+03 9.965797309629860212e-01
6.542937745074083978e+03 1.000240312645332086e+00
6.542971771744698344e+03 9.987242917132559406e-01
6.543005798592270366e+03 9.999359335587376663e-01
6.543039825616799135e+03 9.986192289097366448e-01
6.543073852818284649e+03 1.000073837226211237e+00
6.543107880196731458e+03 9.987513266621763641e-01
6.543141907752137740e+03 9.932851987135533633e-01
6.543175935484503498e+03 9.970273775403144523e-01
6.543209963393833277e+03 1.005219872723362551e+00
6.543243991480124350e+03 9.985277302573611902e-01
6.543278019743379446e+03 1.001969129252723079e+00
6.543312048183599472e+03 1.011906439183342998e+00
6.543346076800785340e+03 1.001790220880561577e+00
6.543380105594936140e+03 9.990063002908732281e-01
6.543414134566056418e+03 1.000147425343767216e+00
6.543448163714144357e+03 9.997458860228497501e-01
6.543482193039199956e+03 9.971081192924674541e-01
6.543516222541227762e+03 9.957761023276407997e-01
6.543550252220225957e+03 1.002649334758960897e+00
6.543584282076195450e+03 1.007026231709652997e+00
6.543618312109138060e+03 1.001453408143650359e+00
6.543652342319054696e+03 1.005304914643534886e+00
6.543686372705946269e+03 9.996836899226136941e-01
6.543720403269813687e+03 1.003695921227632182e+00
6.543754434010656951e+03 1.002175641987737231e+00
6.543788464928478788e+03 9.943003219012951366e-01
6.543822496023278291e+03 1.000141474385793483e+00
6.543856527295057276e+03 9.975940478639392373e-01
6.543890558743815745e+03 9.860609938683297937e-01
6.543924590369557336e+03 9.658811245351084374e-01
6.543958622172280229e+03 9.277233043189880846e-01
6.543992654151985334e+03 8.962144934498156301e-01
6.544026686308674471e+03 9.133704812280634133e-01
6.544060718642349457e+03 9.524384723029379884e-01
6.544094751153009383e+03 9.762666167357604285e-01
6.544128783840656070e+03 9.930225118322988376e-01
6.544162816705291334e+03 1.004327757403244537e+00
6.544196849746913358e+03 1.000449922466822184e+00
6.544230882965525780e+03 9.994753850304223253e-01
6.544264916361129508e+03 1.001533832961528425e+00
6.544298949933723634e+03 1.003794619515081310e+00
6.544332983683310886e+03 1.007609647340209191e+00
6.544367017609890354e+03 1.005300423623261441e+00
6.544401051713463858e+03 1.000724298840746540e+00
6.544435085994032306e+03 1.004371678656546640e+00
6.544469120451597519e+03 1.004646153923090424e+00
6.544503155086158586e+03 1.001139131157685158e+00
6.544537189897717326e+03 9.994958309527736118e-01
6.544571224886275559e+03 9.982900811288707432e-01
6.544605260051833284e+03 1.000599806784561618e+00
6.544639295394391411e+03 1.005313514965585187e+00
6.544673330913949940e+03 1.005191088599358462e+00
6.544707366610512508e+03 1.005474139435960534e+00
