# Corrected for radial velocity of 20.55 km/s
# 
# star name zetOri, line HEII5411
# instrument: HERMES spectrograph @Mercator
# date of observation (midpoint)2018-10-15T01:01:48.581460
# BJD of observation (midpoint)2458406.5453007
# name of fits file: 00898143_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits
# 
# wavelength(Angstrom,air) normalised_flux
5.389648783868284227e+03 1.000824382017103442e+00
5.389676812837998114e+03 9.968622356807810281e-01
5.389704841953478535e+03 9.981692404751979497e-01
5.389732871214723673e+03 1.002383378116450618e+00
5.389760900621736255e+03 9.988086680477425983e-01
5.389788930174515372e+03 9.972151183934678809e-01
5.389816959873062842e+03 9.973246248019078664e-01
5.389844989717380486e+03 1.000850262876649355e+00
5.389873019707466483e+03 1.002408374662421497e+00
5.389901049843323563e+03 1.001208209542807204e+00
5.389929080124952634e+03 9.991637526810789316e-01
5.389957110552351878e+03 9.979184856840589424e-01
5.389985141125525843e+03 9.973351605805207409e-01
5.390013171844472708e+03 9.985425105418518354e-01
5.390041202709192476e+03 1.000264342949476193e+00
5.390069233719688782e+03 9.964492731247017732e-01
5.390097264875960718e+03 9.969346016094994267e-01
5.390125296178008284e+03 9.990113106766307371e-01
5.390153327625834208e+03 1.000674307769591431e+00
5.390181359219437581e+03 1.004496418202112995e+00
5.390209390958820222e+03 1.002430388868264410e+00
5.390237422843983040e+03 9.987177483836084946e-01
5.390265454874924217e+03 9.942376070989626946e-01
5.390293487051648299e+03 1.000882639504286908e+00
5.390321519374153468e+03 1.000895723041401730e+00
5.390349551842441542e+03 9.888537325653049548e-01
5.390377584456513432e+03 9.862928791330914935e-01
5.390405617216368228e+03 9.952897577807049423e-01
5.390433650122008657e+03 9.994775688975832129e-01
5.390461683173434722e+03 9.982871518911332620e-01
5.390489716370647329e+03 9.957771192042693675e-01
5.390517749713647390e+03 9.947754222416687053e-01
5.390545783202434905e+03 1.000562035225206259e+00
5.390573816837010781e+03 1.000845886577631516e+00
5.390601850617376840e+03 9.967588899625704491e-01
5.390629884543533080e+03 9.981468137765511228e-01
